Full,7,1024,0.227921,0
Full,7,1024,0.297881,0
Full,7,1024,0.296317,0
Full,7,1024,0.296046,0
Full,7,1024,0.291741,0
Basic,7,1024,0.00348233,0.632359
Basic,7,1024,0.00498373,0.7774
Basic,7,1024,0.00520778,0.777983
Basic,7,1024,0.00496367,0.77488
Basic,7,1024,0.00500564,1.41652
List,7,1024,0.000631036,0.0611099
List,7,1024,0.000146123,0.0603489
List,7,1024,0.000104115,0.0601669
List,7,1024,0.00013842,0.0606633
List,7,1024,0.000102682,0.798036
TreeLowOffset,7,1024,5.859e-05,0.0796608
TreeLowOffset,7,1024,6.0684e-05,0.0803292
TreeLowOffset,7,1024,6.0383e-05,0.0799321
TreeLowOffset,7,1024,6.0754e-05,0.08044
TreeLowOffset,7,1024,6.1906e-05,0.589181
TreeLowRoot,7,1024,0.00103959,0.0816141
TreeLowRoot,7,1024,0.000953221,0.0816877
TreeLowRoot,7,1024,0.000373478,0.0806626
TreeLowRoot,7,1024,0.000263244,0.0811111
TreeLowRoot,7,1024,6.5142e-05,0.587127
