Full,4,4096,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,4096,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,4096,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,4096,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,4096,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,4,4096,71041024,69408,32,69376,0,0,0,0,0,0,0,0,0,0,0
Basic,4,4096,71041024,69408,32,69376,0,0,0,0,0,0,0,0,0,0,0
Basic,4,4096,71041024,69408,32,69376,0,0,0,0,0,0,0,0,0,0,0
Basic,4,4096,71041024,69408,32,69376,0,0,0,0,0,0,0,0,0,0,0
Basic,4,4096,71041024,69408,32,69376,0,0,0,0,0,0,0,0,0,0,0
List,4,4096,5455872,133472,32,5328,16,127968,128,0,0,0,0,0,0,0,0
List,4,4096,5455872,133472,32,5328,16,127968,128,0,0,0,0,0,0,0,0
List,4,4096,5455872,133472,32,5328,16,127968,128,0,0,0,0,0,0,0,0
List,4,4096,5455872,133472,32,5328,16,127968,128,0,0,0,0,0,0,0,0
List,4,4096,5455872,133472,32,5328,16,127968,128,0,0,0,0,0,0,0,0
TreeLowOffset,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowOffset,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowOffset,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowOffset,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowOffset,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowRoot,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowRoot,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowRoot,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowRoot,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
TreeLowRoot,4,4096,5455872,27192,32,4688,16,22328,128,0,0,0,0,0,0,0,0
