Full,5,128,0.0,0.0,0.24575
Full,5,128,0.0,0.0,0.33966
Full,5,128,0.0,0.0,0.246495
Full,5,128,0.0,0.0,0.247661
Full,5,128,0.0,0.0,0.251331
Basic,5,128,0.0249732,0.00870618,0.00545333
Basic,5,128,0.0249673,0.00877297,0.00543935
Basic,5,128,0.0249484,0.0087767,0.00547293
Basic,5,128,0.024963,0.00874857,0.00542973
Basic,5,128,0.0249779,0.00893844,0.00554638
List,5,128,0.0250532,0.00839429,0.000362059
List,5,128,0.025042,0.00840053,0.000364314
List,5,128,0.0250616,0.00840019,0.000363751
List,5,128,0.0250545,0.00841208,0.000629501
List,5,128,0.0250626,0.00839337,0.000359472
TreeLowOffset,5,128,0.0510518,0.0178869,0.000348293
TreeLowOffset,5,128,0.040761,0.00362947,2.5287e-05
TreeLowOffset,5,128,0.0407676,0.00363708,2.5057e-05
TreeLowOffset,5,128,0.0408649,0.00351358,2.5107e-05
TreeLowOffset,5,128,0.0420979,0.00335135,2.642e-05
TreeLowRoot,5,128,0.0609006,0.00468104,2.5187e-05
TreeLowRoot,5,128,0.0609766,0.00367019,2.5648e-05
TreeLowRoot,5,128,0.0609221,0.00372313,2.5838e-05
TreeLowRoot,5,128,0.062254,0.00354566,2.643e-05
TreeLowRoot,5,128,0.0613122,0.00363686,2.5187e-05
