Full,6,1024,0.0,0.0,0.165294
Full,6,1024,0.0,0.0,0.253304
Full,6,1024,0.0,0.0,0.252905
Full,6,1024,0.0,0.0,0.249128
Full,6,1024,0.0,0.0,0.249822
Basic,6,1024,0.0222896,0.00132466,0.00354664
Basic,6,1024,0.0222676,0.00159093,0.00570116
Basic,6,1024,0.0222596,0.00160309,0.00543491
Basic,6,1024,0.0222695,0.00157171,0.00539442
Basic,6,1024,0.0498853,0.00994828,0.00537527
List,6,1024,0.0220637,0.00234259,9.566e-05
List,6,1024,0.0220661,0.00235733,0.00010169
List,6,1024,0.0221269,0.00234809,9.4327e-05
List,6,1024,0.0220659,0.00233989,9.5289e-05
List,6,1024,0.0551086,0.0654863,9.8645e-05
TreeLowOffset,6,1024,0.0259405,0.00178874,5.6535e-05
TreeLowOffset,6,1024,0.0257309,0.00170718,5.2919e-05
TreeLowOffset,6,1024,0.025848,0.00170346,5.2308e-05
TreeLowOffset,6,1024,0.0258478,0.00170482,5.2148e-05
TreeLowOffset,6,1024,0.0900131,0.153657,5.2919e-05
TreeLowRoot,6,1024,0.0313724,0.00265745,5.6476e-05
TreeLowRoot,6,1024,0.0308921,0.00168325,5.2749e-05
TreeLowRoot,6,1024,0.0307337,0.00170649,5.2899e-05
TreeLowRoot,6,1024,0.0309408,0.00166196,5.4071e-05
TreeLowRoot,6,1024,0.20998,0.153489,5.2829e-05
