Full,2,4096,0.0,0.0,0.249785
Full,2,4096,0.0,0.0,0.248399
Full,2,4096,0.0,0.0,0.250313
Full,2,4096,0.0,0.0,0.250145
Full,2,4096,0.0,0.0,0.24937
Basic,2,4096,0.0224954,0.000821461,0.00546084
Basic,2,4096,0.0224995,0.000817534,0.00544859
Basic,2,4096,0.0224973,0.000821019,0.0056698
Basic,2,4096,0.0224973,0.000814117,0.00548693
Basic,2,4096,0.0225004,0.000822217,0.00540637
List,2,4096,0.0219442,0.000973856,0.000318638
List,2,4096,0.0219448,0.000974139,0.000307347
List,2,4096,0.0219434,0.000983413,0.000316743
List,2,4096,0.0219458,0.00098576,0.000316023
List,2,4096,0.0219563,0.000970665,0.000312003
TreeLowOffset,2,4096,0.0234193,0.00162069,0.000306134
TreeLowOffset,2,4096,0.0233891,0.00162174,0.000382248
TreeLowOffset,2,4096,0.0234038,0.00165035,0.000311534
TreeLowOffset,2,4096,0.023409,0.0016333,0.000308048
TreeLowOffset,2,4096,0.0234054,0.00160683,0.000309559
TreeLowRoot,2,4096,0.0269865,0.00223973,0.000308348
TreeLowRoot,2,4096,0.02699,0.00224236,0.000304762
TreeLowRoot,2,4096,0.0270017,0.00225322,0.000313207
TreeLowRoot,2,4096,0.0270226,0.00226326,0.000309321
TreeLowRoot,2,4096,0.0484883,0.0094214,0.000648993
