Full,3,128,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,128,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,128,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,128,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,128,3262906112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,3,128,69252096,2164160,32,2164128,0,0,0,0,0,0,0,0,0,0,0
Basic,3,128,69252096,2164160,32,2164128,0,0,0,0,0,0,0,0,0,0,0
Basic,3,128,69252096,2164160,32,2164128,0,0,0,0,0,0,0,0,0,0,0
Basic,3,128,69252096,2164160,32,2164128,0,0,0,0,0,0,0,0,0,0,0
Basic,3,128,69252096,2164160,32,2164128,0,0,0,0,0,0,0,0,0,0,0
List,3,128,7936,4328072,32,248,32,4324048,3608,88,16,0,0,0,0,0,0
List,3,128,7936,4328072,32,248,32,4324048,3608,88,16,0,0,0,0,0,0
List,3,128,7936,4328072,32,248,32,4324048,3608,88,16,0,0,0,0,0,0
List,3,128,7936,4328072,32,248,32,4324048,3608,88,16,0,0,0,0,0,0
List,3,128,7936,4328072,32,248,32,4324048,3608,88,16,0,0,0,0,0,0
TreeLowOffset,3,128,7936,66184,32,224,32,62200,3592,88,16,0,0,0,0,0,0
TreeLowOffset,3,128,7936,66184,32,224,32,62200,3592,88,16,0,0,0,0,0,0
TreeLowOffset,3,128,7936,66184,32,224,32,62200,3592,88,16,0,0,0,0,0,0
TreeLowOffset,3,128,7936,66184,32,224,32,62200,3592,88,16,0,0,0,0,0,0
TreeLowOffset,3,128,7936,66184,32,224,32,62200,3592,88,16,0,0,0,0,0,0
TreeLowRoot,3,128,7936,66168,32,224,32,62200,3576,88,16,0,0,0,0,0,0
TreeLowRoot,3,128,7936,66168,32,224,32,62200,3576,88,16,0,0,0,0,0,0
TreeLowRoot,3,128,7936,66168,32,224,32,62200,3576,88,16,0,0,0,0,0,0
TreeLowRoot,3,128,7936,66168,32,224,32,62200,3576,88,16,0,0,0,0,0,0
TreeLowRoot,3,128,7936,66168,32,224,32,62200,3576,88,16,0,0,0,0,0,0
