Full,9,2048,0.299261,0
Full,9,2048,0.297538,0
Full,9,2048,0.298537,0
Full,9,2048,0.297251,0
Full,9,2048,0.298233,0
Basic,9,2048,0.0130912,0.809814
Basic,9,2048,0.0129037,0.80865
Basic,9,2048,0.0129082,0.810994
Basic,9,2048,0.0129324,0.809097
Basic,9,2048,0.0131405,0.811301
List,9,2048,0.000556784,0.0432258
List,9,2048,0.000562066,0.0431042
List,9,2048,0.000552927,0.0434798
List,9,2048,0.000567555,0.0434014
List,9,2048,0.000558925,0.0434671
TreeLowOffset,9,2048,0.00051177,0.0677627
TreeLowOffset,9,2048,0.000498386,0.0677042
TreeLowOffset,9,2048,0.000512801,0.0682325
TreeLowOffset,9,2048,0.000504353,0.0680083
TreeLowOffset,9,2048,0.000536156,0.0679523
TreeLowRoot,9,2048,0.000500529,0.0678129
TreeLowRoot,9,2048,0.00052865,0.0680207
TreeLowRoot,9,2048,0.000502513,0.0677633
TreeLowRoot,9,2048,0.00050637,0.0678636
TreeLowRoot,9,2048,0.000508357,0.0676704
