Full,2,512,0.227875,0
Full,2,512,0.297274,0
Full,2,512,0.296752,0
Full,2,512,0.295667,0
Full,2,512,0.291918,0
Basic,2,512,0.00352408,0.574026
Basic,2,512,0.00492967,0.700767
Basic,2,512,0.00518498,0.702371
Basic,2,512,0.00524022,0.70174
Basic,2,512,0.00502328,0.939327
List,2,512,0.00106094,0.0594601
List,2,512,0.00106169,0.0593602
List,2,512,0.000966217,0.0592151
List,2,512,0.00106392,0.0585927
List,2,512,0.000130564,0.340654
TreeLowOffset,2,512,4.768e-05,0.083959
TreeLowOffset,2,512,5.1657e-05,0.0854922
TreeLowOffset,2,512,4.9643e-05,0.0852688
TreeLowOffset,2,512,5.2088e-05,0.08533
TreeLowOffset,2,512,4.814e-05,0.371519
TreeLowRoot,2,512,0.000931103,0.0935112
TreeLowRoot,2,512,0.000996202,0.0940124
TreeLowRoot,2,512,0.000411309,0.0930692
TreeLowRoot,2,512,0.000392567,0.092494
TreeLowRoot,2,512,4.8371e-05,0.371485
