Full,4,2048,4210163456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,2048,4210163456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,2048,4210163456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,2048,4210163456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,4,2048,4210163456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,4,2048,655675392,1280648,32,1280616,0,0,0,0,0,0,0,0,0,0,0
Basic,4,2048,655675392,1280648,32,1280616,0,0,0,0,0,0,0,0,0,0,0
Basic,4,2048,655675392,1280648,32,1280616,0,0,0,0,0,0,0,0,0,0,0
Basic,4,2048,655675392,1280648,32,1280616,0,0,0,0,0,0,0,0,0,0,0
Basic,4,2048,655675392,1280648,32,1280616,0,0,0,0,0,0,0,0,0,0,0
List,4,2048,570501120,1447044,32,1114260,40,148968,80560,37840,3712,61632,0,0,0,0,0
List,4,2048,570501120,1447044,32,1114260,40,148968,80560,37840,3712,61632,0,0,0,0,0
List,4,2048,570501120,1447044,32,1114260,40,148968,80560,37840,3712,61632,0,0,0,0,0
List,4,2048,570501120,1447044,32,1114260,40,148968,80560,37840,3712,61632,0,0,0,0,0
List,4,2048,570501120,1447044,32,1114260,40,148968,80560,37840,3712,61632,0,0,0,0,0
TreeLowOffset,4,2048,570501120,201640,32,11600,40,40840,64216,30376,3048,51488,0,0,0,0,0
TreeLowOffset,4,2048,570501120,201640,32,11600,40,40840,64216,30376,3048,51488,0,0,0,0,0
TreeLowOffset,4,2048,570501120,201640,32,11600,40,40840,64216,30376,3048,51488,0,0,0,0,0
TreeLowOffset,4,2048,570501120,201640,32,11600,40,40840,64216,30376,3048,51488,0,0,0,0,0
TreeLowOffset,4,2048,570501120,201640,32,11600,40,40840,64216,30376,3048,51488,0,0,0,0,0
TreeLowRoot,4,2048,570501120,206504,32,12640,40,40840,65776,30928,3224,53024,0,0,0,0,0
TreeLowRoot,4,2048,570501120,205928,32,12512,40,40840,64968,31744,3008,52784,0,0,0,0,0
TreeLowRoot,4,2048,570501120,203604,32,12684,40,40840,64216,30440,3088,52264,0,0,0,0,0
TreeLowRoot,4,2048,570501120,206092,32,12748,40,40840,65904,30296,3104,53128,0,0,0,0,0
TreeLowRoot,4,2048,570501120,206224,32,12696,40,40840,67320,30920,3040,51336,0,0,0,0,0
