Full,8,2048,0.386964,0
Full,8,2048,0.38482,0
Full,8,2048,0.385319,0
Full,8,2048,0.384249,0
Full,8,2048,0.386372,0
Basic,8,2048,0.0378456,1.79574
Basic,8,2048,0.0362087,1.79112
Basic,8,2048,0.0357908,1.78509
Basic,8,2048,0.0359325,1.79137
Basic,8,2048,0.0357168,1.79212
List,8,2048,0.0224122,0.417747
List,8,2048,0.0204044,0.41778
List,8,2048,0.0204563,0.41842
List,8,2048,0.0213404,0.417658
List,8,2048,0.0213918,0.417229
TreeLowOffset,8,2048,0.0196055,1.96264
TreeLowOffset,8,2048,0.0199133,1.96269
TreeLowOffset,8,2048,0.0196014,1.97437
TreeLowOffset,8,2048,0.0203391,1.95823
TreeLowOffset,8,2048,0.0196347,1.96492
TreeLowRoot,8,2048,0.0196604,1.96319
TreeLowRoot,8,2048,0.0197122,1.97611
TreeLowRoot,8,2048,0.0199671,1.96174
TreeLowRoot,8,2048,0.0196023,1.96059
TreeLowRoot,8,2048,0.0199434,1.95961
