Full,9,1024,0.0,0.0,0.327162
Full,9,1024,0.0,0.0,0.322562
Full,9,1024,0.0,0.0,0.320728
Full,9,1024,0.0,0.0,0.329845
Full,9,1024,0.0,0.0,0.320852
Basic,9,1024,0.0284351,0.00272777,0.0273573
Basic,9,1024,0.0283196,0.00274891,0.0268527
Basic,9,1024,0.028333,0.00272603,0.0265029
Basic,9,1024,0.0283285,0.00277731,0.0274417
Basic,9,1024,0.0284408,0.00273408,0.0265637
List,9,1024,0.0284673,0.00462823,0.000387217
List,9,1024,0.0284149,0.00467384,0.000385084
List,9,1024,0.0284102,0.00467153,0.000384071
List,9,1024,0.0284221,0.00468939,0.000394079
List,9,1024,0.0284379,0.00469405,0.000381224
TreeLowOffset,9,1024,0.0324168,0.00204924,0.00020195
TreeLowOffset,9,1024,0.032362,0.00203537,0.000208552
TreeLowOffset,9,1024,0.0323709,0.00204025,0.00020277
TreeLowOffset,9,1024,0.0322354,0.00205304,0.000200376
TreeLowOffset,9,1024,0.0322661,0.00203933,0.000205755
TreeLowRoot,9,1024,0.0391705,0.0031176,0.000204655
TreeLowRoot,9,1024,0.0391491,0.00308633,0.000209144
TreeLowRoot,9,1024,0.0391454,0.00309028,0.000200045
TreeLowRoot,9,1024,0.0391548,0.00308613,0.000221887
TreeLowRoot,9,1024,0.0390827,0.00312316,0.000202259
