Full,1,128,0.0,0.0,0.324084
Full,1,128,0.0,0.0,0.323666
Full,1,128,0.0,0.0,0.319191
Full,1,128,0.0,0.0,0.319609
Full,1,128,0.0,0.0,0.319903
Basic,1,128,0.0322204,0.0155749,0.0430166
Basic,1,128,0.0321892,0.0145128,0.043069
Basic,1,128,0.0321853,0.0153548,0.0423771
Basic,1,128,0.0322055,0.0145104,0.0428188
Basic,1,128,0.0321675,0.0143952,0.0421875
List,1,128,0.0325625,0.0185897,0.013199
List,1,128,0.0325782,0.0185701,0.0130551
List,1,128,0.0325685,0.0186082,0.0130906
List,1,128,0.0326121,0.0186051,0.0130554
List,1,128,0.032582,0.018608,0.0137453
TreeLowOffset,1,128,0.0579903,0.0190243,0.0126725
TreeLowOffset,1,128,0.0591879,0.0185221,0.0125213
TreeLowOffset,1,128,0.0588154,0.0184506,0.0125271
TreeLowOffset,1,128,0.0595483,0.0198245,0.012721
TreeLowOffset,1,128,0.0575471,0.0182999,0.0130371
TreeLowRoot,1,128,0.142857,0.0216939,0.0127251
TreeLowRoot,1,128,0.144362,0.0214186,0.0125847
TreeLowRoot,1,128,0.142897,0.0217105,0.0124969
TreeLowRoot,1,128,0.143082,0.0217251,0.013712
TreeLowRoot,1,128,0.141026,0.0216956,0.0129109
