Full,0,256,0.386835,0
Full,0,256,0.38334,0
Full,0,256,0.384154,0
Full,0,256,0.38464,0
Full,0,256,0.383743,0
Basic,0,256,0.38976,0.0857185
Basic,0,256,0.386578,0.0858745
Basic,0,256,0.386212,0.0856213
Basic,0,256,0.389059,0.0858001
Basic,0,256,0.386465,0.0860101
List,0,256,0.0603498,0.0250786
List,0,256,0.0572558,0.0246991
List,0,256,0.0586174,0.0248232
List,0,256,0.0582919,0.0247508
List,0,256,0.0581213,0.0247373
TreeLowOffset,0,256,0.0274873,0.106613
TreeLowOffset,0,256,0.0267311,0.105555
TreeLowOffset,0,256,0.0267284,0.105582
TreeLowOffset,0,256,0.0272867,0.106162
TreeLowOffset,0,256,0.0267195,0.105699
TreeLowRoot,0,256,0.0266353,0.105616
TreeLowRoot,0,256,0.0267937,0.105663
TreeLowRoot,0,256,0.0271365,0.10592
TreeLowRoot,0,256,0.026967,0.105997
TreeLowRoot,0,256,0.0266991,0.105613
