Full,1,1024,0.387581,0
Full,1,1024,0.385172,0
Full,1,1024,0.384091,0
Full,1,1024,0.385869,0
Full,1,1024,0.385042,0
Basic,1,1024,0.0564617,0.859891
Basic,1,1024,0.0552362,0.858231
Basic,1,1024,0.0549077,0.858047
Basic,1,1024,0.0549514,0.854234
Basic,1,1024,0.0549103,0.85699
List,1,1024,0.0554885,0.0706696
List,1,1024,0.0534724,0.0706901
List,1,1024,0.0532986,0.0704626
List,1,1024,0.0534251,0.0703217
List,1,1024,0.0532568,0.0702425
TreeLowOffset,1,1024,0.0416766,0.474049
TreeLowOffset,1,1024,0.0417155,0.476531
TreeLowOffset,1,1024,0.0419328,0.481172
TreeLowOffset,1,1024,0.0408544,0.472149
TreeLowOffset,1,1024,0.0413918,0.473645
TreeLowRoot,1,1024,0.0419263,0.474516
TreeLowRoot,1,1024,0.041849,0.485086
TreeLowRoot,1,1024,0.0418831,0.47358
TreeLowRoot,1,1024,0.0408563,0.472749
TreeLowRoot,1,1024,0.0415253,0.473507
