Full,1,512,0.375309,0
Full,1,512,0.385919,0
Full,1,512,0.383772,0
Full,1,512,0.384677,0
Full,1,512,0.385326,0
Basic,1,512,0.0573565,0.875917
Basic,1,512,0.0553174,0.873052
Basic,1,512,0.0552141,0.869749
Basic,1,512,0.0552699,0.872528
Basic,1,512,0.0552925,0.873176
List,1,512,0.0582261,0.0905227
List,1,512,0.0560835,0.0901227
List,1,512,0.0571374,0.0902138
List,1,512,0.0570436,0.09109
List,1,512,0.0570412,0.0900397
TreeLowOffset,1,512,0.0380598,0.468413
TreeLowOffset,1,512,0.038108,0.470824
TreeLowOffset,1,512,0.0380185,0.467592
TreeLowOffset,1,512,0.0370801,0.466556
TreeLowOffset,1,512,0.0380706,0.467901
TreeLowRoot,1,512,0.0381673,0.469792
TreeLowRoot,1,512,0.0383031,0.470008
TreeLowRoot,1,512,0.0372933,0.466177
TreeLowRoot,1,512,0.0371088,0.466476
TreeLowRoot,1,512,0.038102,0.467493
