Full,9,2048,0.0,0.0,0.343908
Full,9,2048,0.0,0.0,0.321866
Full,9,2048,0.0,0.0,0.319289
Full,9,2048,0.0,0.0,0.329402
Full,9,2048,0.0,0.0,0.319501
Basic,9,2048,0.0282546,0.00204415,0.0268628
Basic,9,2048,0.0281783,0.00222289,0.0268644
Basic,9,2048,0.0281813,0.0020338,0.0263429
Basic,9,2048,0.0281864,0.0020603,0.0276825
Basic,9,2048,0.0282789,0.00204644,0.0269967
List,9,2048,0.0282646,0.00209719,0.000478768
List,9,2048,0.0282472,0.00207974,0.00047858
List,9,2048,0.0282445,0.00207704,0.000478116
List,9,2048,0.0282516,0.00208269,0.000471734
List,9,2048,0.0282417,0.00208657,0.000477334
TreeLowOffset,9,2048,0.030717,0.00175808,0.000401785
TreeLowOffset,9,2048,0.0307085,0.00176047,0.000396626
TreeLowOffset,9,2048,0.0306842,0.00175369,0.000413525
TreeLowOffset,9,2048,0.0307106,0.00174407,0.000387506
TreeLowOffset,9,2048,0.0307078,0.0017783,0.000394038
TreeLowRoot,9,2048,0.0355767,0.00438866,0.000396514
TreeLowRoot,9,2048,0.035305,0.00233412,0.000402117
TreeLowRoot,9,2048,0.0353184,0.00235139,0.000396192
TreeLowRoot,9,2048,0.0354469,0.00328895,0.000395992
TreeLowRoot,9,2048,0.0353818,0.00230515,0.000401693
