Full,1,256,0.0,0.0,0.323828
Full,1,256,0.0,0.0,0.352114
Full,1,256,0.0,0.0,0.32424
Full,1,256,0.0,0.0,0.319724
Full,1,256,0.0,0.0,0.328605
Basic,1,256,0.0294644,0.00821762,0.0471646
Basic,1,256,0.0296519,0.00819613,0.0463294
Basic,1,256,0.029484,0.00814358,0.0465859
Basic,1,256,0.029542,0.00812463,0.0464384
Basic,1,256,0.0294806,0.00832616,0.0478108
List,1,256,0.030261,0.0121282,0.0262203
List,1,256,0.0304086,0.0121372,0.0257681
List,1,256,0.0302421,0.012134,0.0255437
List,1,256,0.0302713,0.0121182,0.0257799
List,1,256,0.0302363,0.0121292,0.0261231
TreeLowOffset,1,256,0.0404155,0.011919,0.0255018
TreeLowOffset,1,256,0.040611,0.0121307,0.0252617
TreeLowOffset,1,256,0.0402094,0.012088,0.0250964
TreeLowOffset,1,256,0.0403589,0.0120804,0.0250378
TreeLowOffset,1,256,0.0402918,0.0119296,0.0259326
TreeLowRoot,1,256,0.0794571,0.0156653,0.026075
TreeLowRoot,1,256,0.0798719,0.0156226,0.025064
TreeLowRoot,1,256,0.07934,0.015623,0.0248496
TreeLowRoot,1,256,0.0787619,0.015636,0.0276164
TreeLowRoot,1,256,0.0788708,0.0155799,0.0257733
