Full,5,128,0.0,0.0,0.377506
Full,5,128,0.0,0.0,0.379087
Full,5,128,0.0,0.0,0.377657
Full,5,128,0.0,0.0,0.378204
Full,5,128,0.0,0.0,0.386678
TreeLowOffset,5,128,0.0577911,0.00453127,0.000239803
TreeLowOffset,5,128,0.0560763,0.00428816,0.000237675
TreeLowOffset,5,128,0.0557324,0.00457395,0.000230611
TreeLowOffset,5,128,0.0561856,0.00418249,0.000235593
TreeLowOffset,5,128,0.0560426,0.00430161,0.000232288
List,5,128,0.0375993,0.00181644,0.000224891
List,5,128,0.0376114,0.00172129,0.000221444
List,5,128,0.037617,0.00173607,0.000204975
List,5,128,0.0376742,0.00172334,0.000203673
List,5,128,0.0376601,0.00183737,0.000206738
TreeLowRoot,5,128,0.0811911,0.00447114,0.000231163
TreeLowRoot,5,128,0.081532,0.00435345,0.000237696
TreeLowRoot,5,128,0.0800042,0.00426872,0.000243276
TreeLowRoot,5,128,0.081374,0.004462,0.000242024
TreeLowRoot,5,128,0.07983,0.0045732,0.000233408
