Full,1,128,0.452818,0
Full,1,128,0.451432,0
Full,1,128,0.450599,0
Full,1,128,0.451036,0
Full,1,128,0.451398,0
List,1,128,0.00022903,0.251002
List,1,128,0.000233458,0.247785
List,1,128,0.000232207,0.258239
List,1,128,0.000230252,0.243834
List,1,128,0.000231495,0.243808
TreeLowOffset,1,128,0.00194765,0.403133
TreeLowOffset,1,128,0.00192465,0.402555
TreeLowOffset,1,128,0.000281187,0.397109
TreeLowOffset,1,128,0.00192722,0.40143
TreeLowOffset,1,128,0.00197294,0.400923
TreeLowRoot,1,128,0.00192524,0.472084
TreeLowRoot,1,128,0.00194587,0.46975
TreeLowRoot,1,128,0.0019327,0.468763
TreeLowRoot,1,128,0.00199947,0.471222
TreeLowRoot,1,128,0.00200264,0.469782
