Full,2,128,0.453278,0
Full,2,128,0.451355,0
Full,2,128,0.453355,0
Full,2,128,0.45086,0
Full,2,128,0.450712,0
List,2,128,0.000220675,0.326973
List,2,128,0.000212589,0.333801
List,2,128,0.00022405,0.336631
List,2,128,0.000212941,0.327759
List,2,128,0.000214152,0.327753
TreeLowOffset,2,128,0.0019378,0.486467
TreeLowOffset,2,128,0.0019354,0.485697
TreeLowOffset,2,128,0.00195096,0.485501
TreeLowOffset,2,128,0.00196491,0.484904
TreeLowOffset,2,128,0.00199111,0.483842
TreeLowRoot,2,128,0.00202458,0.491412
TreeLowRoot,2,128,0.00201706,0.493406
TreeLowRoot,2,128,0.00194025,0.493656
TreeLowRoot,2,128,0.00198893,0.491323
TreeLowRoot,2,128,0.00194165,0.493377
