Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
Full,0,1,32,5348897756,5348897756,5867831296,3436210022.6862745,1.0,1.5566271329999999
Full,0,1,32,5348897756,5348897756,5867831296,3410959529.9930596,1.0,1.56815046
Full,0,1,32,5348897756,5348897756,5867831296,3419962474.155253,1.0,1.564022353
Full,0,1,64,5348897756,5348897756,5867831296,3459957726.322391,1.0,1.545943095
Full,0,1,64,5348897756,5348897756,5867831296,2673591756.5659456,1.0,2.0006411760000002
Full,0,1,64,5348897756,5348897756,5867831296,3467340270.5124865,1.0,1.5426515250000001
Full,0,1,128,5348897756,5348897756,5867831296,3289104056.718289,1.0,1.626247654
Full,0,1,128,5348897756,5348897756,5867831296,3385261065.852612,1.0,1.580054729
Full,0,1,128,5348897756,5348897756,5867831296,3390995158.0849338,1.0,1.5773828939999999
Full,0,1,256,5348897756,5348897756,5867831296,3435236796.856525,1.0,1.557068136
Full,0,1,256,5348897756,5348897756,5867831296,3448441479.704018,1.0,1.551105851
Full,0,1,256,5348897756,5348897756,5867831296,2753739851.238596,1.0,1.942412154
Full,0,1,512,5348897756,5348897756,5867831296,3530209841.637554,1.0,1.515178416
Full,0,1,512,5348897756,5348897756,5867831296,3417302659.888468,1.0,1.5652396899999999
Full,0,1,512,5348897756,5348897756,5867831296,3370704912.091593,1.0,1.586878085
Full,0,1,1024,5348897756,5348897756,5867831296,3438127767.0314755,1.0,1.555758866
Full,0,1,1024,5348897756,5348897756,5867831296,3432639136.854585,1.0,1.5582464520000001
Full,0,1,1024,5348897756,5348897756,5867831296,3437640609.2338743,1.0,1.5559793370000001
Full,0,1,2048,5348897756,5348897756,5867831296,2574358592.1079583,1.0,2.077759397
Full,0,1,2048,5348897756,5348897756,5867831296,2531728192.4680624,1.0,2.112745662
Full,0,1,2048,5348897756,5348897756,5867831296,2959499097.5988874,1.0,1.8073659020000001
Full,0,1,4096,5348897756,5348897756,5867831296,3319573290.7029667,1.0,1.61132088
Full,0,1,4096,5348897756,5348897756,5867831296,3319746985.4105654,1.0,1.611236573
Full,0,1,4096,5348897756,5348897756,5867831296,3307262592.671776,1.0,1.617318736
Basic,0,1,32,5348897756,426153092,14583595008,13445832861.80476,12.551587343639408,0.39781081700000004
Basic,0,1,32,5348897756,426153092,14583595008,13538412461.484041,12.551587343639408,0.39509047100000005
Basic,0,1,32,5348897756,426153092,14583595008,13523724575.63238,12.551587343639408,0.395519572
Basic,0,1,64,5348897756,443883428,12899581952,18978622594.58392,12.050230800686707,0.28183803799999996
Basic,0,1,64,5348897756,443883428,12899581952,19188642468.463818,12.050230800686707,0.278753318
Basic,0,1,64,5348897756,443883428,12899581952,19482083818.16689,12.050230800686707,0.274554704
Basic,0,1,128,5348897756,488005088,12060721152,23934428221.53293,10.96074177816769,0.22348132599999998
Basic,0,1,128,5348897756,488005088,12060721152,22811872030.073864,10.96074177816769,0.234478685
Basic,0,1,128,5348897756,488005088,12060721152,23169592665.880222,10.96074177816769,0.23085851500000001
Basic,0,1,256,5348897756,561879012,11641290752,20580251510.33231,9.519661068956248,0.259904392
Basic,0,1,256,5348897756,561879012,11641290752,20364314987.75264,9.519661068956248,0.262660333
Basic,0,1,256,5348897756,561879012,11641290752,19897747860.360676,9.519661068956248,0.268819255
Basic,0,1,512,5348897756,667882568,11429478400,22472799592.838364,8.008739877756474,0.23801652899999998
Basic,0,1,512,5348897756,667882568,11429478400,22820474038.388107,8.008739877756474,0.2343903
Basic,0,1,512,5348897756,667882568,11429478400,22855997765.820904,8.008739877756474,0.23402600099999998
Basic,0,1,1024,5348897756,803051016,11322523648,20449607791.08477,6.660719741870048,0.261564809
Basic,0,1,1024,5348897756,803051016,11322523648,20504910924.201447,6.660719741870048,0.260859351
Basic,0,1,1024,5348897756,803051016,11322523648,19940983090.6924,6.660719741870048,0.268236412
Basic,0,1,2048,5348897756,950041148,11270094848,13557312517.825045,5.630174826911813,0.39453968100000003
Basic,0,1,2048,5348897756,950041148,11270094848,14053874520.227312,5.630174826911813,0.38059951
Basic,0,1,2048,5348897756,950041148,11270094848,9278524978.237202,5.630174826911813,0.576481474
Basic,0,1,4096,5348897756,1080616532,11244929024,14901811098.329409,4.949857417136017,0.358942797
Basic,0,1,4096,5348897756,1080616532,11244929024,15127013890.091011,4.949857417136017,0.353599051
Basic,0,1,4096,5348897756,1080616532,11244929024,14976033215.903105,4.949857417136017,0.357163855
List,0,1,32,5348897756,111652292,20849885184,60629611227.09119,47.90674387588926,0.08822253099999999
List,0,1,32,5348897756,111652292,20849885184,57872049776.84321,47.90674387588926,0.092426271
List,0,1,32,5348897756,111652292,20849885184,59596560630.002396,47.90674387588926,0.089751786
List,0,1,64,5348897756,121594224,13407092736,62355106775.68974,43.98973553217462,0.08578123
List,0,1,64,5348897756,121594224,13407092736,58634192444.62778,43.98973553217462,0.09122489
List,0,1,64,5348897756,121594224,13407092736,72759376198.7792,43.98973553217462,0.073514893
