Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
TreeLowOffset,0,1,512,3262906112,27084140,4706009088,156425598215.6901,120.47294512581902,0.020859157000000003
TreeLowOffset,0,1,512,3262906112,27084140,4706009088,149183054658.2572,120.47294512581902,0.021871828
TreeLowOffset,0,1,512,3262906112,27084140,4706009088,157220301324.2927,120.47294512581902,0.02075372
TreeLowOffset,0,1,1024,3262906112,40058156,4259315712,128143050560.78041,81.45422650009152,0.025462997
TreeLowOffset,0,1,1024,3262906112,40058156,4259315712,125704095601.96754,81.45422650009152,0.025957039
TreeLowOffset,0,1,1024,3262906112,40058156,4206886912,124057790922.27475,81.45422650009152,0.026301500999999998
TreeLowOffset,0,1,2048,3262906112,54592580,4037017600,108770240939.18321,59.7683075612107,0.029998151
TreeLowOffset,0,1,2048,3262906112,54592580,4039114752,108355862581.15343,59.7683075612107,0.030112871
TreeLowOffset,0,1,2048,3262906112,54592580,4037017600,112358004458.91261,59.7683075612107,0.029040264000000003
TreeLowOffset,0,1,4096,3262906112,70673388,3955228672,92443392573.508,46.16880843465436,0.035296261
TreeLowOffset,0,1,4096,3262906112,70673388,3955228672,92191966545.70044,46.16880843465436,0.035392520999999996
TreeLowOffset,0,1,4096,3262906112,70673388,3955228672,96448061579.08553,46.16880843465436,0.033830707
Full,0,2,32,3262906112,3262906112,3781165056,3437109000.9444904,1.0,0.949317031
Full,0,2,32,3262906112,3262906112,3781165056,3548522531.708837,1.0,0.919511172
Full,0,2,32,3262906112,3262906112,3781165056,3497127038.190419,1.0,0.933024759
Full,0,2,64,3262906112,3262906112,3781165056,3314910201.136445,1.0,0.984312067
Full,0,2,64,3262906112,3262906112,3781165056,3105700476.418929,1.0,1.050618415
Full,0,2,64,3262906112,3262906112,3781165056,3432808434.140659,1.0,0.95050632
Full,0,2,128,3262906112,3262906112,3781165056,3413517391.1909575,1.0,0.9558779810000001
Full,0,2,128,3262906112,3262906112,3781165056,3206351373.863862,1.0,1.017638347
Full,0,2,128,3262906112,3262906112,3781165056,3399697701.8097005,1.0,0.959763602
Full,0,2,256,3262906112,3262906112,3781165056,3465031014.2420516,1.0,0.941667217
Full,0,2,256,3262906112,3262906112,3781165056,3425902494.9889035,1.0,0.952422352
Full,0,2,256,3262906112,3262906112,3781165056,2793486584.330423,1.0,1.1680407309999998
Full,0,2,512,3262906112,3262906112,3781165056,3406490607.4499903,1.0,0.957849731
Full,0,2,512,3262906112,3262906112,3781165056,3421989055.136329,1.0,0.953511557
Full,0,2,512,3262906112,3262906112,3781165056,3405766782.6920137,1.0,0.9580533019999999
Full,0,2,1024,3262906112,3262906112,3781165056,3348961560.749918,1.0,0.974303841
Full,0,2,1024,3262906112,3262906112,3781165056,3377298050.7973595,1.0,0.966129155
Full,0,2,1024,3262906112,3262906112,3781165056,3382830206.596111,1.0,0.964549183
Full,0,2,2048,3262906112,3262906112,3781165056,3327109625.928756,1.0,0.9807029159999999
Full,0,2,2048,3262906112,3262906112,3781165056,3404484326.519216,1.0,0.958414197
Full,0,2,2048,3262906112,3262906112,3781165056,3393997475.868761,1.0,0.961375527
Full,0,2,4096,3262906112,3262906112,3781165056,3362990727.107164,1.0,0.970239402
Full,0,2,4096,3262906112,3262906112,3781165056,3360607393.985907,1.0,0.970927493
Full,0,2,4096,3262906112,3262906112,3781165056,3358275587.4541516,1.0,0.971601653
Basic,0,2,32,3262906112,186359288,9099542528,14090434396.884418,17.508685223137363,0.23156887999999998
Basic,0,2,32,3262906112,186359288,9099542528,14210523938.322897,17.508685223137363,0.22961194999999998
Basic,0,2,32,3262906112,186359288,9099542528,15014214871.919863,17.508685223137363,0.217321128
Basic,0,2,64,3262906112,176978668,8074035200,23750641456.82751,18.436719797213073,0.13738181
Basic,0,2,64,3262906112,176978668,8074035200,22994458126.803024,18.436719797213073,0.141899674
Basic,0,2,64,3262906112,176978668,8074035200,23852847077.117188,18.436719797213073,0.136793151
Basic,0,2,128,3262906112,172448792,7560232960,32773090331.001266,18.921014604729734,0.099560526
Basic,0,2,128,3262906112,172448792,7560232960,25853193499.266327,18.921014604729734,0.126209016
Basic,0,2,128,3262906112,172448792,7560232960,32924426811.41373,18.921014604729734,0.099102898
Basic,0,2,256,3262906112,170642712,7304380416,35454663421.52084,19.121274350116988,0.092030379
Basic,0,2,256,3262906112,170642712,7304380416,39605506540.05504,19.121274350116988,0.082385163
Basic,0,2,256,3262906112,170642712,7304380416,39760149737.40121,19.121274350116988,0.082064734
Basic,0,2,512,3262906112,170633492,7174356992,45026905171.05073,19.122307547922656,0.072465698
Basic,0,2,512,3262906112,170633492,7174356992,44214672408.768135,19.122307547922656,0.073796908
Basic,0,2,512,3262906112,170633492,7174356992,44816264879.74055,19.122307547922656,0.072806293
Basic,0,2,1024,3262906112,171604072,7109345280,47208510161.15377,19.014153183964073,0.069116905
Basic,0,2,1024,3262906112,171604072,7109345280,47108008576.01213,19.014153183964073,0.069264361
Basic,0,2,1024,3262906112,171604072,7109345280,45691783096.89501,19.014153183964073,0.071411223
Basic,0,2,2048,3262906112,173623856,7077888000,44520698067.51961,18.792959603431456,0.073289644
Basic,0,2,2048,3262906112,173623856,7077888000,48063997927.84148,18.792959603431456,0.067886698
Basic,0,2,2048,3262906112,173623856,7077888000,48265262986.24398,18.792959603431456,0.06760361200000001
Basic,0,2,4096,3262906112,177095432,7063207936,47104608906.44868,18.424563949227103,0.06926936
Basic,0,2,4096,3262906112,177095432,7063207936,47108266342.527054,18.424563949227103,0.069263982
Basic,0,2,4096,3262906112,177095432,7063207936,48515471751.07977,18.424563949227103,0.06725496
List,0,2,32,3262906112,41778680,12926844928,77550625330.81178,78.09978946199354,0.04207453
List,0,2,32,3262906112,41778680,12926844928,79852246138.47728,78.09978946199354,0.040861795
List,0,2,32,3262906112,41778680,12926844928,78030224943.48206,78.09978946199354,0.041815926
List,0,2,64,3262906112,21917512,8363442176,127335599839.54396,148.872103366477,0.025624460999999998
List,0,2,64,3262906112,21917512,8363442176,121144532519.01668,148.872103366477,0.026933994
List,0,2,64,3262906112,21917512,8363442176,122007385940.65784,148.872103366477,0.026743513
List,0,2,128,3262906112,12762608,6077546496,162499273488.31982,255.66139083798546,0.020079512
List,0,2,128,3262906112,12762608,6077546496,104746521917.33961,255.66139083798546,0.031150496
List,0,2,128,3262906112,12762608,6077546496,156989934360.63422,255.66139083798546,0.020784174
List,0,2,256,3262906112,9198936,4942987264,193152971847.2775,354.70473019923173,0.01689286
List,0,2,256,3262906112,9198936,4942987264,179331950959.13205,354.70473019923173,0.018194784
List,0,2,256,3262906112,9198936,4942987264,197176274255.8572,354.70473019923173,0.016548168
