Full,0,128,0.452003,0
Full,0,128,0.451078,0
Full,0,128,0.451289,0
Full,0,128,0.450322,0
Full,0,128,0.450358,0
List,0,128,0.0235051,0.0431077
List,0,128,0.0224786,0.0456033
List,0,128,0.0224061,0.0432158
List,0,128,0.0224313,0.0432163
List,0,128,0.0247933,0.0435712
TreeLowOffset,0,128,0.0232463,0.198554
TreeLowOffset,0,128,0.0235231,0.200292
TreeLowOffset,0,128,0.023722,0.196137
TreeLowOffset,0,128,0.0232795,0.195389
TreeLowOffset,0,128,0.0232095,0.198448
TreeLowRoot,0,128,0.0232705,0.198637
TreeLowRoot,0,128,0.0234226,0.198908
TreeLowRoot,0,128,0.0232741,0.19855
TreeLowRoot,0,128,0.0238528,0.199262
TreeLowRoot,0,128,0.0233522,0.198659
