Full,3,256,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,256,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,256,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,256,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,256,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,3,256,506597376,7915616,32,7915584,0,0,0,0,0,0,0,0,0,0,0
Basic,3,256,506597376,7915616,32,7915584,0,0,0,0,0,0,0,0,0,0,0
Basic,3,256,506597376,7915616,32,7915584,0,0,0,0,0,0,0,0,0,0,0
Basic,3,256,506597376,7915616,32,7915584,0,0,0,0,0,0,0,0,0,0,0
Basic,3,256,506597376,7915616,32,7915584,0,0,0,0,0,0,0,0,0,0,0
List,3,256,175493632,13089144,32,2742088,32,4233032,562848,398264,5152848,0,0,0,0,0,0
List,3,256,175493632,13089144,32,2742088,32,4233032,562848,398264,5152848,0,0,0,0,0,0
List,3,256,175493632,13089144,32,2742088,32,4233032,562848,398264,5152848,0,0,0,0,0,0
List,3,256,175493632,13089144,32,2742088,32,4233032,562848,398264,5152848,0,0,0,0,0,0
List,3,256,175493632,13089144,32,2742088,32,4233032,562848,398264,5152848,0,0,0,0,0,0
TreeLowOffset,3,256,175493632,10522032,32,1872168,32,3495144,562848,398208,4193600,0,0,0,0,0,0
TreeLowOffset,3,256,175493632,10522032,32,1872168,32,3495144,562848,398208,4193600,0,0,0,0,0,0
TreeLowOffset,3,256,175493632,10522032,32,1872168,32,3495144,562848,398208,4193600,0,0,0,0,0,0
TreeLowOffset,3,256,175493632,10522032,32,1872168,32,3495144,562848,398208,4193600,0,0,0,0,0,0
TreeLowOffset,3,256,175493632,10522032,32,1872168,32,3495144,562848,398208,4193600,0,0,0,0,0,0
TreeLowRoot,3,256,175493632,10410860,32,1806980,32,3495144,562848,398152,4147672,0,0,0,0,0,0
TreeLowRoot,3,256,175493632,10410876,32,1806988,32,3495144,562848,398152,4147680,0,0,0,0,0,0
TreeLowRoot,3,256,175493632,10410868,32,1806972,32,3495144,562848,398152,4147688,0,0,0,0,0,0
TreeLowRoot,3,256,175493632,10410860,32,1806980,32,3495144,562848,398152,4147672,0,0,0,0,0,0
TreeLowRoot,3,256,175493632,10410864,32,1806976,32,3495144,562848,398152,4147680,0,0,0,0,0,0
