Full,7,256,0.0,0.0,0.408543
Full,7,256,0.0,0.0,0.40813
Full,7,256,0.0,0.0,0.405679
Full,7,256,0.0,0.0,0.411122
Full,7,256,0.0,0.0,0.406381
Basic,7,256,0.0374753,0.011372,0.0763046
Basic,7,256,0.0376064,0.0113212,0.0772599
Basic,7,256,0.0374946,0.0112828,0.0761439
Basic,7,256,0.0374785,0.0115096,0.0770993
Basic,7,256,0.0874425,0.0268064,0.0798969
List,7,256,0.0385173,0.015344,0.0277301
List,7,256,0.0384955,0.0153713,0.0275205
List,7,256,0.0385248,0.0153879,0.0277836
List,7,256,0.0385227,0.0153753,0.0276764
List,7,256,0.0948606,0.0793837,0.0280429
TreeLowOffset,7,256,0.054627,0.0191784,0.0272329
TreeLowOffset,7,256,0.054494,0.0192917,0.0269661
TreeLowOffset,7,256,0.0568009,0.0188297,0.0270736
TreeLowOffset,7,256,0.0541881,0.0195923,0.0272734
TreeLowOffset,7,256,0.149456,0.171368,0.027498
TreeLowRoot,7,256,0.0873398,0.0206605,0.0286984
TreeLowRoot,7,256,0.0871991,0.0207391,0.027217
TreeLowRoot,7,256,0.0849393,0.0208231,0.0269969
TreeLowRoot,7,256,0.0872448,0.0207077,0.0283711
TreeLowRoot,7,256,0.293191,0.170759,0.0273856
