Full,4,256,0.4941,0
Full,4,256,0.490966,0
Full,4,256,0.491789,0
Full,4,256,0.490188,0
Full,4,256,0.484512,0
Basic,4,256,0.0520262,1.50983
Basic,4,256,0.0506027,1.50734
Basic,4,256,0.0500114,1.50323
Basic,4,256,0.0497964,1.50355
Basic,4,256,0.0373912,2.04186
List,4,256,0.0539452,0.349599
List,4,256,0.0519281,0.341638
List,4,256,0.0518821,0.341803
List,4,256,0.0519386,0.343113
List,4,256,0.0431467,1.04532
TreeLowOffset,4,256,0.0148222,0.872386
TreeLowOffset,4,256,0.0148878,0.872665
TreeLowOffset,4,256,0.0148174,0.871734
TreeLowOffset,4,256,0.01496,0.872894
TreeLowOffset,4,256,0.0148324,1.54695
TreeLowRoot,4,256,0.0147433,0.87289
TreeLowRoot,4,256,0.0147599,0.87244
TreeLowRoot,4,256,0.014767,0.870849
TreeLowRoot,4,256,0.0148147,0.871089
TreeLowRoot,4,256,0.0147803,1.54463
