Full,6,512,0.0,0.0,0.406384
Full,6,512,0.0,0.0,0.529142
Full,6,512,0.0,0.0,0.457122
Full,6,512,0.0,0.0,0.407047
Full,6,512,0.0,0.0,0.254663
Basic,6,512,0.0364675,0.00778885,0.0962508
Basic,6,512,0.0364614,0.00786119,0.096267
Basic,6,512,0.0365939,0.0078058,0.0962022
Basic,6,512,0.036493,0.00781633,0.096337
Basic,6,512,0.0365977,0.00678943,0.0641611
List,6,512,0.036998,0.0111097,0.0560971
List,6,512,0.0369926,0.0111995,0.0569038
List,6,512,0.0370697,0.0111323,0.0575275
List,6,512,0.0370069,0.0111254,0.0562119
List,6,512,0.0370795,0.0111676,0.0376585
TreeLowOffset,6,512,0.0472235,0.0118542,0.0553719
TreeLowOffset,6,512,0.0470842,0.0122954,0.0554992
TreeLowOffset,6,512,0.0472175,0.0123161,0.0555249
TreeLowOffset,6,512,0.0468206,0.0123276,0.0559303
TreeLowOffset,6,512,0.0473677,0.0126535,0.0374725
TreeLowRoot,6,512,0.0741861,0.0181539,0.0556663
TreeLowRoot,6,512,0.0727601,0.0171916,0.0557992
TreeLowRoot,6,512,0.0732077,0.0169339,0.0553178
TreeLowRoot,6,512,0.0730535,0.0171799,0.0559735
TreeLowRoot,6,512,0.0734007,0.0168214,0.036295
