Full,6,4096,0.493769,0
Full,6,4096,0.478285,0
Full,6,4096,0.490444,0
Full,6,4096,0.490593,0
Full,6,4096,0.485964,0
Basic,6,4096,0.148157,2.21226
Basic,6,4096,0.146246,2.22113
Basic,6,4096,0.14532,2.22054
Basic,6,4096,0.145688,2.20839
Basic,6,4096,0.133379,2.73162
List,6,4096,0.102772,0.403726
List,6,4096,0.101829,0.404714
List,6,4096,0.102044,0.404884
List,6,4096,0.1018,0.403438
List,6,4096,0.0909262,0.933456
TreeLowOffset,6,4096,0.083684,3.12068
TreeLowOffset,6,4096,0.083236,3.12188
TreeLowOffset,6,4096,0.0831609,3.12371
TreeLowOffset,6,4096,0.0824189,3.11689
TreeLowOffset,6,4096,0.083388,3.60994
TreeLowRoot,6,4096,0.0832109,3.12413
TreeLowRoot,6,4096,0.0831421,3.12962
TreeLowRoot,6,4096,0.0830824,3.12432
TreeLowRoot,6,4096,0.0828108,3.11717
TreeLowRoot,6,4096,0.0832422,3.61363
