Full,7,4096,0.0,0.0,0.408618
Full,7,4096,0.0,0.0,0.408604
Full,7,4096,0.0,0.0,0.40657
Full,7,4096,0.0,0.0,0.410336
Full,7,4096,0.0,0.0,0.413203
Basic,7,4096,0.03693,0.00507735,0.115011
Basic,7,4096,0.0369211,0.00508067,0.115104
Basic,7,4096,0.0369259,0.00515562,0.11408
Basic,7,4096,0.0369315,0.00509241,0.114983
Basic,7,4096,0.0848331,0.0158446,0.116535
List,7,4096,0.0359298,0.00473156,0.084141
List,7,4096,0.0359311,0.00472169,0.0793346
List,7,4096,0.0359406,0.00472433,0.079348
List,7,4096,0.0359342,0.00472229,0.0790345
List,7,4096,0.0871653,0.0683139,0.0811585
TreeLowOffset,7,4096,0.0384004,0.00468101,0.0797303
TreeLowOffset,7,4096,0.0384686,0.0046586,0.0789338
TreeLowOffset,7,4096,0.0384011,0.00561118,0.0793833
TreeLowOffset,7,4096,0.0383807,0.00468945,0.0832141
TreeLowOffset,7,4096,0.122384,0.156022,0.0800445
TreeLowRoot,7,4096,0.0448082,0.00594898,0.0796393
TreeLowRoot,7,4096,0.0448797,0.00592793,0.0801976
TreeLowRoot,7,4096,0.0449087,0.00593761,0.0815449
TreeLowRoot,7,4096,0.04493,0.00592729,0.0793184
TreeLowRoot,7,4096,0.243121,0.155929,0.0813478
