Full,5,128,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,128,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,128,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,128,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,128,5348898048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,5,128,432437888,13513716,32,13513684,0,0,0,0,0,0,0,0,0,0,0
Basic,5,128,432437888,13513716,32,13513684,0,0,0,0,0,0,0,0,0,0,0
Basic,5,128,432437888,13513716,32,13513684,0,0,0,0,0,0,0,0,0,0,0
Basic,5,128,432437888,13513716,32,13513684,0,0,0,0,0,0,0,0,0,0,0
Basic,5,128,432437888,13513716,32,13513684,0,0,0,0,0,0,0,0,0,0,0
List,5,128,81792896,24471420,32,2556028,48,15428248,1240952,747720,529128,458608,3510656,0,0,0,0
List,5,128,81792896,24471420,32,2556028,48,15428248,1240952,747720,529128,458608,3510656,0,0,0,0
List,5,128,81792896,24471420,32,2556028,48,15428248,1240952,747720,529128,458608,3510656,0,0,0,0
List,5,128,81792896,24471420,32,2556028,48,15428248,1240952,747720,529128,458608,3510656,0,0,0,0
List,5,128,81792896,24471420,32,2556028,48,15428248,1240952,747720,529128,458608,3510656,0,0,0,0
TreeLowOffset,5,128,81792896,20908140,32,2163116,48,12592752,1240456,747512,528840,458112,3177272,0,0,0,0
TreeLowOffset,5,128,81792896,20908140,32,2163116,48,12592752,1240456,747512,528840,458112,3177272,0,0,0,0
TreeLowOffset,5,128,81792896,20908140,32,2163116,48,12592752,1240456,747512,528840,458112,3177272,0,0,0,0
TreeLowOffset,5,128,81792896,20908140,32,2163116,48,12592752,1240456,747512,528840,458112,3177272,0,0,0,0
TreeLowOffset,5,128,81792896,20908140,32,2163116,48,12592752,1240456,747512,528840,458112,3177272,0,0,0,0
TreeLowRoot,5,128,81792896,20857816,32,2134984,48,12592752,1240448,747504,528840,458080,3155128,0,0,0,0
TreeLowRoot,5,128,81792896,20857884,32,2135028,48,12592752,1240448,747504,528840,458080,3155152,0,0,0,0
TreeLowRoot,5,128,81792896,20857860,32,2135036,48,12592752,1240448,747504,528840,458080,3155120,0,0,0,0
TreeLowRoot,5,128,81792896,20857868,32,2134988,48,12592752,1240448,747504,528840,458080,3155176,0,0,0,0
TreeLowRoot,5,128,81792896,20857908,32,2135052,48,12592752,1240448,747504,528840,458080,3155152,0,0,0,0
