Full,2,512,0.496277,0
Full,2,512,0.492657,0
Full,2,512,0.49132,0
Full,2,512,0.492616,0
Full,2,512,0.374228,0
Basic,2,512,0.0551502,1.24364
Basic,2,512,0.0530099,1.24176
Basic,2,512,0.0530533,1.24141
Basic,2,512,0.0531974,1.24545
Basic,2,512,0.0404345,1.01803
List,2,512,0.0459399,0.139411
List,2,512,0.0438987,0.139329
List,2,512,0.0438315,0.140193
List,2,512,0.0436265,0.139455
List,2,512,0.0371999,0.126875
TreeLowOffset,2,512,0.0244429,0.568784
TreeLowOffset,2,512,0.0245122,0.567822
TreeLowOffset,2,512,0.0244004,0.568338
TreeLowOffset,2,512,0.0243933,0.568126
TreeLowOffset,2,512,0.0158005,0.556008
TreeLowRoot,2,512,0.024834,0.568318
TreeLowRoot,2,512,0.0245198,0.567257
TreeLowRoot,2,512,0.0244582,0.568203
TreeLowRoot,2,512,0.0245286,0.569812
TreeLowRoot,2,512,0.0167837,0.55689
