Full,6,2048,0.495673,0
Full,6,2048,0.489748,0
Full,6,2048,0.490821,0
Full,6,2048,0.490887,0
Full,6,2048,0.37417,0
Basic,6,2048,0.144797,2.14255
Basic,6,2048,0.14297,2.14271
Basic,6,2048,0.142159,2.13805
Basic,6,2048,0.10611,1.75522
Basic,6,2048,0.143291,2.14971
List,6,2048,0.102799,0.38369
List,6,2048,0.100378,0.381112
List,6,2048,0.100379,0.380776
List,6,2048,0.101027,0.382565
List,6,2048,0.0766189,0.297821
TreeLowOffset,6,2048,0.0799748,2.85053
TreeLowOffset,6,2048,0.0800895,2.85323
TreeLowOffset,6,2048,0.0799772,2.85893
TreeLowOffset,6,2048,0.0799351,2.86282
TreeLowOffset,6,2048,0.0515775,2.80158
TreeLowRoot,6,2048,0.081189,2.85176
TreeLowRoot,6,2048,0.0796067,2.84872
TreeLowRoot,6,2048,0.0798484,2.85122
TreeLowRoot,6,2048,0.0800319,2.86261
TreeLowRoot,6,2048,0.0517139,2.79172
