0.0812638,0.00386325,0.00026077,2403456,29656
0.0376016,0.000866588,9.4137e-05,813440,38228,0.0670454,0.00105193,0.000100189,813440,38228,0.140752,0.090789,9.4938e-05,833664,39340,
