0.0801173,0.0044874,0.000174898,1538048,36984
0.138938,0.136616,9.4848e-05,861568,42556,0.0912294,0.0707157,9.7243e-05,861568,42556,0.101877,0.136099,9.7924e-05,861568,42556,
