0.0576769,0.00413594,0.000249688,2293632,27724
0.0,0.0,0.37367,4898947364,0,0.0783229,0.00446569,0.000232014,2272640,27480
0.0376944,0.00172395,0.000209433,2293632,106972,0.0575623,0.00413033,0.000239148,2293632,27724
0.0792603,0.00448624,0.000243155,2293632,27716
0.0,0.0,0.380638,4898947364,0,0.0376948,0.00174435,0.000213229,2293632,106972,0.057551,0.00414461,0.000234129,2293632,27724
0.0,0.0,0.371155,4898947364,0,0.0795394,0.0044492,0.000231042,2272640,27480
0.03769,0.0017602,0.000233257,2293120,106988,0.0575169,0.0047971,0.00023964,2293632,27724
0.0,0.0,0.398327,4898947364,0,0.0785096,0.00449275,0.000235141,2272640,27480
0.0376834,0.00173521,0.000210274,2293120,106988,0.0575532,0.00413545,0.000246742,2293632,27724
0.0,0.0,0.370905,4898947364,0,0.0808775,0.00439795,0.000241632,2272640,27480
0.0376909,0.00174714,0.000213581,2293632,106972,
