0.0375977,0.00171196,0.000230511,2553600,131232,0.0785248,0.0043784,0.000262131,2553600,57648
0.0,0.0,0.372348,4898947364,0,0.055049,0.00414601,0.000268933,2553088,57732
0.0375978,0.00171965,0.000230852,2553600,131232,0.0796509,0.00433735,0.000272731,2553600,57648
0.0,0.0,0.373605,4898947364,0,0.055949,0.0041508,0.000264735,2553088,57732
0.0375983,0.00171786,0.000253966,2553600,131232,0.100934,0.00636891,0.000612538,2553600,57648
0.056003,0.00415022,0.000268061,2604928,58252
0.0,0.0,0.373922,4898947364,0,0.0375958,0.00173898,0.000231554,2553600,131232,0.0804066,0.00427762,0.000262222,2553600,57648
0.0,0.0,0.387948,4898947364,0,0.0558978,0.00468262,0.000267159,2604928,58252
0.0375978,0.0017133,0.000257672,2553600,131232,0.0794731,0.00431444,0.000264326,2553600,57648
0.0,0.0,0.38017,4898947364,0,0.0563511,0.00414448,0.000278271,2604928,58252
