0.0375836,0.000780613,1.5109e-05,768,104,0.0569428,0.00294058,1.7152e-05,768,104
0.0,0.0,0.375827,4898947364,0,0.0820536,0.0030315,1.7824e-05,768,104
0.0375908,0.00077905,1.5799e-05,768,104,0.0573447,0.00295012,1.7883e-05,768,104
0.0,0.0,0.371782,4898947364,0,0.0783837,0.00349772,1.8094e-05,768,104
0.0567009,0.00293492,1.7724e-05,768,104
0.0375896,0.000777446,1.5149e-05,768,104,0.0784345,0.00348843,1.7572e-05,768,104
0.0,0.0,0.372719,4898947364,0,0.0375919,0.000792174,1.5649e-05,768,104,0.0565695,0.00295447,1.8535e-05,768,104
0.0,0.0,0.376447,4898947364,0,0.0793276,0.00345132,1.7573e-05,768,104
0.0375913,0.000795569,1.5228e-05,768,104,0.05725,0.00293928,1.7963e-05,768,104
0.0784821,0.0034799,1.9526e-05,768,104
0.0,0.0,0.373283,4898947364,0,
