0.0551904,0.00420471,0.000433964,4391296,217028
0.0376809,0.00180977,0.000384151,4391296,297284,0.0791756,0.00462273,0.000438748,4391296,216944
0.0,0.0,0.36802,4898947364,0,0.055311,0.00420489,0.000645049,4391296,217028
0.079585,0.00455911,0.000423929,4391296,216944
0.0483633,0.00189974,0.000393128,4391296,297284,0.0,0.0,0.376021,4898947364,0,0.0547011,0.00420271,0.000411311,4391296,217028
0.0376868,0.00253578,0.000388468,4391296,297284,0.0788841,0.00456232,0.00043444,4391296,216944
0.0,0.0,0.37166,4898947364,0,0.05549,0.00420906,0.000444153,4391296,217028
0.0376824,0.00181592,0.00037287,4391296,297284,0.0795802,0.00548314,0.000409843,4391296,216944
0.0,0.0,0.378401,4898947364,0,0.0554477,0.00420698,0.000422262,4391296,217028
0.0376796,0.00250057,0.000379502,4391296,297284,0.0799005,0.00434734,0.000430703,4391296,216944
0.0,0.0,0.374548,4898947364,0,
