List,7,128,0.0375929,0.0017,0.00022984
TreeLowRoot,7,128,0.078674,0.00431358,0.000268193
Full,7,128,0.0,0.0,0.373155
TreeLowOffset,7,128,0.0547406,0.00413762,0.000264064
List,7,128,0.0375986,0.00176687,0.000230772
TreeLowRoot,7,128,0.0797307,0.00431674,0.000262612
Full,7,128,0.0,0.0,0.373513
TreeLowOffset,7,128,0.0555926,0.00415231,0.000276097
List,7,128,0.0376008,0.00172562,0.000255147
TreeLowRoot,7,128,0.0795248,0.00434381,0.000266449
Full,7,128,0.0,0.0,0.374125
TreeLowOffset,7,128,0.0556832,0.00414197,0.000257421
List,7,128,0.0375974,0.00171633,0.000229549
TreeLowRoot,7,128,0.0798136,0.00424056,0.000266309
Full,7,128,0.0,0.0,0.379797
TreeLowOffset,7,128,0.0555863,0.00413688,0.00025652
List,7,128,0.0375946,0.00171608,0.000224841
TreeLowRoot,7,128,0.0795012,0.00426726,0.000259837
Full,7,128,0.0,0.0,0.378988
TreeLowOffset,7,128,0.0557526,0.00414616,0.000259485
