0.0374952,0.149819,0.0237847,2502272,306106060,0.157239,0.1601,0.0232813,2502272,306042424
0.0,0.0,0.379587,4898947364,0,0.176053,0.174473,0.0237068,2520704,306041228
0.0375042,0.149737,0.0240708,2502272,306106060,0.157301,0.16003,0.023661,2502272,306042424
0.0,0.0,0.376352,4898947364,0,0.179588,0.173594,0.0230994,2520704,306041228
0.0385333,0.190696,0.0235453,2502272,306106060,0.178724,0.173086,0.0236126,2502272,306042424
0.0,0.0,0.395045,4898947364,0,0.151991,0.159512,0.0235958,2520704,306041228
0.163569,0.165716,0.0236806,2502272,306042424
0.15266,0.159753,0.0238182,2502272,306042424
0.0451701,0.187252,0.0239504,2502272,306106060,0.0,0.0,0.377067,4898947364,0,0.0384939,0.159145,0.0235142,2502272,306106060,0.158394,0.160171,0.0235881,2502272,306042424
0.0,0.0,0.375123,4898947364,0,0.182153,0.16992,0.0236049,2520704,306041228
