0.0376025,0.000738893,1.627e-05,640,52,0.080578,0.00330653,2.3304e-05,640,52
0.0,0.0,0.378557,4898947364,0,0.0565754,0.00332413,2.2723e-05,640,52
0.0375972,0.000760152,1.5589e-05,640,52,0.0795253,0.00338801,1.7733e-05,640,52
0.0,0.0,0.375384,4898947364,0,0.0569229,0.00285853,1.7683e-05,640,52
0.0376001,0.000745051,1.5398e-05,640,52,0.079559,0.00343144,1.7983e-05,640,52
0.0,0.0,0.376521,4898947364,0,0.0567497,0.0028735,1.7913e-05,640,52
0.0376022,0.000744523,1.583e-05,640,52,0.0804645,0.00340347,2.2413e-05,640,52
0.0,0.0,0.374964,4898947364,0,0.0680664,0.015657,0.000426718,640,52
0.0376011,0.000734344,1.594e-05,640,52,0.0804836,0.00342914,1.7783e-05,640,52
0.0,0.0,0.375342,4898947364,0,0.0558765,0.00286324,2.1921e-05,640,52
