0.0376234,0.000781997,1.5198e-05,640,68,0.0816894,0.00336976,2.2853e-05,640,68
0.0,0.0,0.376742,4898947364,0,0.0550088,0.00294113,1.7913e-05,640,68
0.0376525,0.000776887,1.5328e-05,640,68,0.081943,0.00341821,1.8354e-05,640,68
0.0550941,0.00295465,1.7904e-05,640,68
0.0,0.0,0.377386,4898947364,0,0.0376101,0.000774583,1.5209e-05,640,68,0.0819885,0.00326146,2.2131e-05,640,68
0.0550638,0.00294773,1.7252e-05,640,68
0.0,0.0,0.372682,4898947364,0,0.0818075,0.00339449,2.2752e-05,640,68
0.0376543,0.000778601,1.5188e-05,640,68,0.0,0.0,0.377547,4898947364,0,0.0551189,0.00294862,1.7884e-05,640,68
0.0376566,0.00078334,1.5589e-05,640,68,0.0816739,0.00335954,2.2422e-05,640,68
0.0,0.0,0.373298,4898947364,0,0.0551514,0.00295761,2.3063e-05,640,68
