Full,3,128,4898947364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TreeLowOffset,3,128,2608256,30572,32,14996,32,9616,888,608,4400,0,0,0,0,0,0
TreeLowRoot,3,128,2608256,30556,32,14980,32,9616,888,608,4400,0,0,0,0,0,0
List,3,128,2608256,119428,32,81508,32,9632,888,608,26728,0,0,0,0,0,0
TreeLowOffset,3,128,2608256,30572,32,14996,32,9616,888,608,4400,0,0,0,0,0,0
Full,3,128,4898947364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TreeLowRoot,3,128,2608256,30556,32,14980,32,9616,888,608,4400,0,0,0,0,0,0
List,3,128,2608256,119428,32,81508,32,9632,888,608,26728,0,0,0,0,0,0
List,3,128,2578560,117884,32,80580,32,9224,928,696,26392,0,0,0,0,0,0
TreeLowOffset,3,128,2608256,30572,32,14996,32,9616,888,608,4400,0,0,0,0,0,0
TreeLowRoot,3,128,2608256,30556,32,14980,32,9616,888,608,4400,0,0,0,0,0,0
Full,3,128,4898947364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
List,3,128,2578560,117884,32,80580,32,9224,928,696,26392,0,0,0,0,0,0
TreeLowRoot,3,128,2608256,30556,32,14980,32,9616,888,608,4400,0,0,0,0,0,0
TreeLowOffset,3,128,2608256,30572,32,14996,32,9616,888,608,4400,0,0,0,0,0,0
Full,3,128,4898947364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,128,4898947364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TreeLowOffset,3,128,2608256,30572,32,14996,32,9616,888,608,4400,0,0,0,0,0,0
TreeLowRoot,3,128,2608256,30556,32,14980,32,9616,888,608,4400,0,0,0,0,0,0
List,3,128,2608256,119428,32,81508,32,9632,888,608,26728,0,0,0,0,0,0
