List,4,128,0.0376028,0.000694743,1.4718e-05
TreeLowRoot,4,128,0.0778366,0.00325809,1.7943e-05
TreeLowOffset,4,128,0.0559057,0.0027731,1.7042e-05
Full,4,128,0.0,0.0,0.371266
List,4,128,0.0376066,0.000694784,1.5489e-05
TreeLowRoot,4,128,0.0787017,0.00334046,2.2853e-05
TreeLowOffset,4,128,0.0566306,0.00278035,1.7673e-05
Full,4,128,0.0,0.0,0.372198
List,4,128,0.0376059,0.000691307,1.4728e-05
TreeLowRoot,4,128,0.0787934,0.00326692,1.8976e-05
TreeLowOffset,4,128,0.0567445,0.0027856,1.7793e-05
Full,4,128,0.0,0.0,0.370302
List,4,128,0.0376017,0.000691948,1.4748e-05
TreeLowRoot,4,128,0.0785566,0.00326304,1.8775e-05
TreeLowOffset,4,128,0.0568031,0.00281683,2.3615e-05
Full,4,128,0.0,0.0,0.383088
List,4,128,0.0376124,0.000736522,1.624e-05
TreeLowRoot,4,128,0.0786458,0.00328657,1.9046e-05
TreeLowOffset,4,128,0.0569369,0.0028212,1.9106e-05
Full,4,128,0.0,0.0,0.407619
