0.0,0.0,0.371463,4898947364,0,0.078946,0.00329451,1.8085e-05,640,52
0.0376979,0.000712546,1.5569e-05,640,52,0.0557256,0.00286371,1.7183e-05,640,52
0.0791071,0.00330655,1.8985e-05,640,52
0.0377067,0.000755275,1.6751e-05,640,52,0.0557608,0.00285148,1.7473e-05,640,52
0.0,0.0,0.377071,4898947364,0,0.0,0.0,0.385442,4898947364,0,0.0786528,0.00331047,1.7813e-05,640,52
0.0376903,0.000711273,1.5219e-05,640,52,0.0565569,0.00274288,1.7433e-05,640,52
0.0,0.0,0.377273,4898947364,0,0.0787367,0.00332326,1.8054e-05,640,52
0.0376893,0.000728946,1.586e-05,640,52,0.0565958,0.00285198,1.7412e-05,640,52
0.0,0.0,0.392999,4898947364,0,0.0785988,0.00331663,1.7923e-05,640,52
0.0376894,0.00070948,1.611e-05,640,52,0.0558935,0.00286279,1.7823e-05,640,52
