0.0552023,0.0041946,0.000416692,4040960,198548
0.0376727,0.00179448,0.000356618,4040960,272464,0.0792409,0.004598,0.000405777,4040960,198260
0.0,0.0,0.368295,4898947364,0,0.0552446,0.00419894,0.000407114,4040960,198548
0.0483657,0.00190223,0.000358974,4040960,272464,0.0793935,0.0044893,0.000387752,4040960,198260
0.0,0.0,0.377322,4898947364,0,0.0546839,0.00419648,0.000380043,4040960,198548
0.0376883,0.00184722,0.000359365,4040960,272464,0.0807547,0.00461367,0.000407179,4040960,198260
0.0,0.0,0.373631,4898947364,0,0.0555035,0.00421217,0.000397676,4040960,198548
0.0376944,0.00182044,0.00035712,4040960,272464,0.0794981,0.00461682,0.000404043,4040960,198260
0.0,0.0,0.388862,4898947364,0,0.0376772,0.00185422,0.000359054,4040960,272464,0.0554755,0.00421224,0.000504957,4040960,198548
0.0805523,0.00459492,0.000396749,4040960,198260
0.0,0.0,0.374902,4898947364,0,
