TreeLowOffset,5,128,0.000445866,0.723128
TreeLowRoot,5,128,0.000964805,0.734365
Full,5,128,0.449703,0
List,5,128,0.000207279,0.573056
TreeLowOffset,5,128,0.000261891,0.722346
TreeLowRoot,5,128,0.00198122,0.736095
Full,5,128,0.448277,0
List,5,128,0.000207629,0.576199
TreeLowOffset,5,128,0.000220754,0.722941
TreeLowRoot,5,128,0.000926324,0.733145
Full,5,128,0.466307,0
List,5,128,0.000212809,0.592665
TreeLowRoot,5,128,0.000957482,0.733219
TreeLowOffset,5,128,0.000267451,0.721854
Full,5,128,0.450417,0
List,5,128,0.00020806,0.572884
TreeLowOffset,5,128,0.00026681,0.722263
TreeLowRoot,5,128,0.000968713,0.733491
Full,5,128,0.449874,0
List,5,128,0.000205555,0.573124
