0.0376106,0.000740195,1.594e-05,0,32,0.0804083,0.00330957,2.4506e-05,0,32
0.0,0.0,0.379845,4898947364,0,0.056569,0.00279004,1.7803e-05,0,32
0.0376085,0.000745856,1.64e-05,0,32,0.0795834,0.00334132,1.8876e-05,0,32
0.0,0.0,0.50753,4898947364,0,0.0567115,0.00278483,1.7583e-05,0,32
0.0376099,0.000755123,1.6621e-05,0,32,0.0795883,0.00332645,1.7833e-05,0,32
0.0,0.0,0.376869,4898947364,0,0.0566261,0.00278637,1.7913e-05,0,32
0.0376128,0.000746617,1.589e-05,0,32,0.0804839,0.00333312,2.4476e-05,0,32
0.0,0.0,0.375359,4898947364,0,0.0569876,0.00277932,1.7913e-05,0,32
0.0376082,0.000741878,1.6551e-05,0,32,0.0929654,0.00342058,1.9867e-05,0,32
0.0,0.0,0.373827,4898947364,0,0.0558555,0.0027785,1.7704e-05,0,32
