TreeLowOffset,7,128,1.4287e-05,0.873726
Full,7,128,0.449195,0
List,7,128,1.3916e-05,0.569057
TreeLowRoot,7,128,1.3936e-05,0.881751
TreeLowOffset,7,128,1.3876e-05,0.874255
Full,7,128,0.449448,0
List,7,128,1.4667e-05,0.563892
TreeLowRoot,7,128,1.4187e-05,0.881972
TreeLowOffset,7,128,1.4216e-05,0.875232
List,7,128,1.4147e-05,0.563566
Full,7,128,0.450136,0
TreeLowRoot,7,128,1.4036e-05,0.882119
TreeLowOffset,7,128,1.4167e-05,0.874429
List,7,128,1.3856e-05,0.606976
Full,7,128,0.450186,0
TreeLowRoot,7,128,1.3816e-05,0.88199
List,7,128,1.3906e-05,0.564068
Full,7,128,0.447912,0
TreeLowOffset,7,128,1.3575e-05,0.872725
TreeLowRoot,7,128,1.4066e-05,0.882602
