TreeLowOffset,8,128,0.0553698,0.00417943,0.000344977
List,8,128,0.0376798,0.00176677,0.000287109
Full,8,128,0.0,0.0,0.368972
TreeLowRoot,8,128,0.0792425,0.0046032,0.000339352
TreeLowOffset,8,128,0.0555292,0.00418379,0.000360316
TreeLowRoot,8,128,0.0801561,0.00441348,0.000339943
List,8,128,0.0483567,0.00187511,0.000322034
Full,8,128,0.0,0.0,0.378007
TreeLowOffset,8,128,0.0549376,0.00418579,0.000319198
List,8,128,0.0376695,0.00179558,0.000291677
TreeLowRoot,8,128,0.0786893,0.0045887,0.000335856
Full,8,128,0.0,0.0,0.371433
TreeLowOffset,8,128,0.0556547,0.00419469,0.000340709
List,8,128,0.0376821,0.00178188,0.000291377
TreeLowRoot,8,128,0.079366,0.00458638,0.000318673
Full,8,128,0.0,0.0,0.383396
TreeLowOffset,8,128,0.0556871,0.00418866,0.000327484
List,8,128,0.0376659,0.00181355,0.00033568
TreeLowRoot,8,128,0.0794189,0.0045814,0.000336958
Full,8,128,0.0,0.0,0.373874
