0.0,0.0,0.378031,4898947364,0,0.0,0.0,0.371832,4898947364,0,0.0,0.0,0.375133,4898947364,0,0.0,0.0,0.372882,4898947364,0,0.0,0.0,0.37813,4898947364,0,0.0374411,0.0123849,0.000269314,2985728,93352,0.0375287,0.0122981,0.000269595,3065472,95844,0.0374112,0.0123357,0.000278832,3065472,95844,0.0376073,0.012348,0.000270277,3065472,95844,0.0374591,0.0122278,0.000273163,3065472,95844,0.0376057,0.00206318,0.0002185,2307840,114584,0.03761,0.00106701,0.000220182,2307840,114584,0.0375859,0.00211484,0.000240921,2307840,114584,0.0375985,0.00211041,0.000217077,2307840,114584,0.0570969,0.00417015,0.000248365,2307840,44444
0.0560978,0.00529843,0.000253294,2307840,44444
0.0376082,0.00106577,0.000212589,2307840,114584,0.0562719,0.00499543,0.000250218,2307840,44444
0.0581349,0.00414236,0.000253887,2307840,44444
0.0555099,0.00484144,0.000250399,2371584,45800
0.0800625,0.00437338,0.000249958,2307840,44416
0.0813008,0.00412201,0.000255139,2307840,44416
0.0831925,0.00434773,0.000241442,2307840,44416
0.0833298,0.00420132,0.000250951,2307840,44416
0.0822914,0.00422298,0.000249258,2307840,44416
0.0,0.0,0.374667,4898947364,0,0.0,0.0,0.373856,4898947364,0,0.0,0.0,0.37682,4898947364,0,0.0,0.0,0.377764,4898947364,0,0.0374814,0.0123216,0.00028279,3065472,95828,0.0374625,0.0123074,0.000281521,3065472,95828,0.0375284,0.0124116,0.000272071,3065472,95828,0.0374684,0.0122426,0.000273885,3065472,95828,0.0,0.0,0.472581,4898947364,0,0.0375724,0.0124812,0.000271802,3065472,95828,0.0375831,0.00175732,0.000209283,2307840,114568,0.0376063,0.00167303,0.000212249,2307840,114568,0.0375898,0.00172101,0.000235744,2307840,114568,0.0376034,0.00167205,0.000212629,2307840,114568,0.0561928,0.00416468,0.000254848,2307840,44424
0.0570034,0.00441029,0.00023343,2307840,44424
0.0579254,0.00436918,0.000250671,2371584,45780
0.0562412,0.00408633,0.000258275,2371584,45780
0.0552474,0.00509708,0.000250039,2371584,45780
0.0378173,0.00165891,0.000222869,2371584,117560,0.082574,0.00394999,0.000246934,2307840,44396
0.0813839,0.00416624,0.000243318,2307840,44396
0.0821396,0.00439936,0.000239119,2307840,44396
0.081379,0.00419495,0.000258686,2307840,44396
0.0835239,0.00408914,0.000262363,2371584,45752
