0.0,0.0,0.376485,4898947364,0,0.0,0.0,0.377813,4898947364,0,0.0,0.0,0.383375,4898947364,0,0.0383918,0.0119964,1.5098e-05,0,48,0.0374727,0.0120718,1.4577e-05,0,48,0.0374457,0.0120016,1.4347e-05,0,48,0.0375266,0.0118341,1.4207e-05,0,48,0.0,0.0,0.375173,4898947364,0,0.0374334,0.0121645,1.4637e-05,0,48,0.0,0.0,0.377447,4898947364,0,0.0375874,0.000666559,1.5579e-05,0,48,0.0375855,0.000670525,1.5338e-05,0,48,0.05535,0.00368385,2.4586e-05,0,52
0.0375892,0.000667233,1.5799e-05,0,48,0.0572058,0.00404035,2.2753e-05,0,52
0.056583,0.0034656,2.4225e-05,0,52
0.05554,0.0034641,2.3233e-05,0,52
0.0377188,0.00066628,1.5499e-05,0,48,0.0556319,0.00337714,2.2863e-05,0,52
0.0376793,0.000658966,1.5108e-05,0,48,0.0808228,0.00351621,2.2712e-05,0,52
0.0807406,0.00365461,2.2813e-05,0,52
0.0805999,0.00382047,2.3083e-05,0,52
0.0808119,0.00353533,2.3344e-05,0,52
0.0816845,0.00381045,2.2693e-05,0,52
0.0374795,0.0119811,1.4006e-05,0,32,0.0,0.0,0.375835,4898947364,0,0.0,0.0,0.379391,4898947364,0,0.0374611,0.0122842,1.3936e-05,0,32,0.0374215,0.0120522,1.3966e-05,0,32,0.0,0.0,0.380637,4898947364,0,0.0374217,0.0124549,1.4367e-05,0,32,0.0396793,0.0125363,1.5519e-05,0,32,0.0,0.0,0.37674,4898947364,0,0.0,0.0,0.37528,4898947364,0,0.0564362,0.00357581,1.8134e-05,0,32
0.037648,0.000638831,1.569e-05,0,32,0.0376073,0.000669207,1.6171e-05,0,32,0.0555306,0.00345464,1.7864e-05,0,32
0.058584,0.00366297,1.7293e-05,0,32
0.0376014,0.000638531,1.4888e-05,0,32,0.0554327,0.00358211,1.7623e-05,0,32
0.0546819,0.00323088,1.8204e-05,0,32
0.0375821,0.000639052,1.4567e-05,0,32,0.03781,0.000644371,1.4919e-05,0,32,0.0831747,0.00324052,1.7653e-05,0,32
0.0828883,0.00352227,1.7332e-05,0,32
0.0897202,0.00458026,1.8104e-05,0,32
0.0795237,0.00382075,1.7563e-05,0,32
0.0820514,0.00443918,2.2442e-05,0,32
