0.0,0.0,0.37827,4898947364,0,0.0,0.0,0.371614,4898947364,0,0.0,0.0,0.374428,4898947364,0,0.0,0.0,0.373255,4898947364,0,0.0,0.0,0.378737,4898947364,0,0.0374307,0.0122496,0.000304541,3310208,103492,0.0374747,0.0123026,0.000301044,3310208,103492,0.0374159,0.0122844,0.000300933,3310208,103492,0.0376304,0.0123602,0.00028237,3252480,101688,0.0374388,0.0121476,0.000304432,3310208,103492,0.0376045,0.00207293,0.000236363,2516992,128344,0.0376126,0.00107166,0.000237374,2516992,128344,0.0375832,0.00211316,0.000252663,2516992,128344,0.0376435,0.00106822,0.000231665,2516992,128344,0.0558416,0.0044926,0.00027726,2516992,57820
0.0570532,0.00407409,0.000263513,2516992,57820
0.0376202,0.00212108,0.000233207,2516992,128344,0.0558094,0.00443848,0.000274995,2516992,57820
0.05775,0.00453554,0.000257524,2516992,57820
0.0552544,0.00490049,0.000264686,2517376,57768
0.0824522,0.00425546,0.000272379,2516992,57788
0.0812076,0.00422499,0.000273984,2516992,57788
0.0820279,0.00445744,0.000269265,2516992,57788
0.0833029,0.00422751,0.000281358,2516992,57788
0.0822678,0.00422324,0.000269145,2516992,57788
0.0,0.0,0.375624,4898947364,0,0.0,0.0,0.373034,4898947364,0,0.0,0.0,0.375107,4898947364,0,0.0,0.0,0.377999,4898947364,0,0.037554,0.0123501,0.00029817,3252480,101672,0.037428,0.0123491,0.00030954,3310208,103476,0.0374625,0.0122465,0.000305225,3310208,103476,0.0375844,0.0126024,0.000289012,3252480,101672,0.0,0.0,0.372843,4898947364,0,0.037519,0.0122472,0.000297666,3310208,103476,0.0375852,0.00177682,0.000238218,2516992,128328,0.0376113,0.00167047,0.000229902,2516992,128328,0.0375923,0.00173361,0.00022899,2516992,128328,0.0376023,0.00167027,0.000233809,2516992,128328,0.0560137,0.00432554,0.00027167,2516992,57800
0.0568734,0.00451248,0.000253408,2516992,57800
0.0578896,0.00439647,0.000260499,2517376,57748
0.0561158,0.0042129,0.000273233,2517376,57748
0.0378208,0.00168487,0.000227467,2482688,125792,0.0549465,0.00417344,0.000268102,2517376,57748
0.0825285,0.00397044,0.00026584,2516992,57768
0.0813616,0.00418103,0.000268423,2516992,57768
0.0821039,0.0044379,0.000259117,2516992,57768
0.0813701,0.00419601,0.000270339,2516992,57768
0.0835166,0.00410449,0.000266691,2482688,55788
