Full,7,128,0.0,0.0,0.375624
Full,7,128,0.0,0.0,0.373034
Full,7,128,0.0,0.0,0.375107
Full,7,128,0.0,0.0,0.377999
Full,7,128,0.0,0.0,0.372843
List,7,128,0.0375852,0.00177682,0.000238218
List,7,128,0.0376113,0.00167047,0.000229902
List,7,128,0.0375923,0.00173361,0.00022899
List,7,128,0.0376023,0.00167027,0.000233809
TreeLowOffset,7,128,0.0560137,0.00432554,0.00027167
TreeLowOffset,7,128,0.0568734,0.00451248,0.000253408
TreeLowOffset,7,128,0.0578896,0.00439647,0.000260499
TreeLowOffset,7,128,0.0561158,0.0042129,0.000273233
List,7,128,0.0378208,0.00168487,0.000227467
TreeLowOffset,7,128,0.0549465,0.00417344,0.000268102
TreeLowRoot,7,128,0.0825285,0.00397044,0.00026584
TreeLowRoot,7,128,0.0813616,0.00418103,0.000268423
TreeLowRoot,7,128,0.0821039,0.0044379,0.000259117
TreeLowRoot,7,128,0.0813701,0.00419601,0.000270339
TreeLowRoot,7,128,0.0835166,0.00410449,0.000266691
