0.0,0.0,0.377831,4898947364,0,0.0,0.0,0.387065,4898947364,0,0.0,0.0,0.385818,4898947364,0,0.0374467,0.0123422,0.000234449,2445952,76484,0.037428,0.0125957,0.000225983,2445952,76484,0.0,0.0,0.389365,4898947364,0,0.0,0.0,0.389856,4898947364,0,0.0374914,0.0120925,0.00021346,2445952,76484,0.04345,0.0127891,0.000243227,2445952,76484,0.0411699,0.0126525,0.00024009,2445952,76484,0.0376009,0.00106979,0.000120587,1001600,121644,0.0376057,0.00104302,0.000119313,1001600,121644,0.0561031,0.00419597,0.000141756,1001728,116328
0.0376446,0.00106372,0.000119334,1001600,121644,0.0376866,0.00106034,0.00011722,1001600,121644,0.0558622,0.00407178,0.000139661,1001728,116328
0.0531066,0.0048135,0.00013912,1001728,116328
0.0376598,0.0010702,0.000120756,1001600,121644,0.0558723,0.00436115,0.000142618,1001728,116328
0.057351,0.004888,0.000143189,1001728,116328
0.080805,0.00468099,0.000133239,1001728,116320
0.079915,0.00452962,0.000140293,1001728,116320
0.0813212,0.00400686,0.000139983,1001728,116320
0.0810751,0.00438972,0.000141185,1001728,116320
0.0810021,0.00446765,0.00013833,1001728,116320
0.0,0.0,0.378291,4898947364,0,0.0,0.0,0.383613,4898947364,0,0.0,0.0,0.3746,4898947364,0,0.0,0.0,0.374458,4898947364,0,0.0,0.0,0.393687,4898947364,0,0.0374494,0.01234,0.000230812,2446080,76472,0.0374378,0.0125163,0.000228629,2446080,76472,0.0374646,0.0125279,0.0002237,2445952,76468,0.0373939,0.0125918,0.000235614,2445952,76468,0.0378117,0.0126047,0.000233289,2445952,76468,0.0375914,0.00108714,0.000116769,1001600,121628,0.0376514,0.00107264,0.000115117,1001600,121628,0.0376192,0.00112263,0.000149792,1001600,121628,0.0569055,0.0043167,0.000136677,1001600,116304
0.0376513,0.00107244,0.000115006,1001600,121628,0.0376009,0.00108224,0.000113483,1001600,121628,0.0576709,0.00455536,0.000144892,1001600,116304
0.0558842,0.00431266,0.00013864,1001600,116304
0.0579676,0.00416915,0.000137318,1001600,116304
0.0577642,0.004436,0.000147026,1001600,116304
0.0810969,0.00438169,0.00014377,1001600,116296
0.0811489,0.00428609,0.000137849,1001600,116296
0.0820086,0.00448238,0.000144071,1001600,116296
0.0801931,0.00417606,0.000146175,1001600,116296
0.0808754,0.00462438,0.000135735,1001600,116296
