0.0,0.0,0.378829,4898947364,0,0.0,0.0,0.377637,4898947364,0,0.0,0.0,0.386931,4898947364,0,0.0,0.0,0.388987,4898947364,0,0.0374538,0.0121497,1.6842e-05,18816,636,0.0423601,0.0125188,1.3526e-05,18816,636,0.0374315,0.0124914,1.7012e-05,18816,636,0.0,0.0,0.386077,4898947364,0,0.0375193,0.0124211,6.4421e-05,18816,636,0.0377368,0.0122591,1.7112e-05,18816,636,0.0376678,0.000750295,1.6541e-05,9600,940,0.0375845,0.000750354,1.6301e-05,9600,940,0.056038,0.00360711,2.3865e-05,9600,932
0.0531083,0.00318583,1.4156e-05,9600,932
0.0377414,0.000746059,1.7743e-05,9600,940,0.0376274,0.000744267,1.6661e-05,9600,940,0.05498,0.00343065,2.3774e-05,9600,932
0.0548562,0.00363807,1.8585e-05,9600,932
0.0376519,0.000749085,1.6692e-05,9600,940,0.057834,0.00400791,2.4246e-05,9600,932
0.0809949,0.00405914,1.8986e-05,9600,932
0.0800023,0.00391377,2.4686e-05,9600,932
0.0799346,0.00400814,1.9336e-05,9600,932
0.0812688,0.00364284,1.9286e-05,9600,932
0.0798131,0.00412416,1.8986e-05,9600,932
0.0,0.0,0.377689,4898947364,0,0.0,0.0,0.377629,4898947364,0,0.0,0.0,0.374037,4898947364,0,0.0410083,0.0121676,1.9888e-05,18816,620,0.0374394,0.0123118,1.8896e-05,18816,620,0.0456209,0.0121572,1.9617e-05,18816,620,0.0,0.0,0.433833,4898947364,0,0.0374188,0.0124668,1.9206e-05,18816,620,0.0,0.0,0.37407,4898947364,0,0.0381712,0.0125565,1.9016e-05,18816,620,0.0375531,0.000738589,1.603e-05,9600,924,0.0375926,0.000720653,1.625e-05,9600,924,0.0376411,0.000727316,1.58e-05,9600,924,0.0569142,0.00390955,1.8645e-05,9600,912
0.0578449,0.0040488,2.3874e-05,9600,912
0.055896,0.00372968,1.8705e-05,9600,912
0.037582,0.000744239,1.6531e-05,9600,924,0.0376357,0.000756934,1.6832e-05,9600,924,0.0578905,0.00397305,1.9126e-05,9600,912
0.0579022,0.00394775,1.8836e-05,9600,912
0.080064,0.00389682,2.3865e-05,9600,912
0.0821925,0.00382305,1.8645e-05,9600,912
0.0820968,0.00504125,1.8755e-05,9600,912
0.0814297,0.00371574,1.9416e-05,9600,912
0.0810708,0.00397882,1.8515e-05,9600,912
