Full,3,2048,0.320112,0
Full,3,2048,0.318491,0
Full,3,2048,0.318956,0
Full,3,2048,0.241419,0
Full,3,2048,0.318742,0
Basic,3,2048,0.0393291,0.924521
Basic,3,2048,0.0380808,0.934661
Basic,3,2048,0.038164,0.925692
Basic,3,2048,0.0288608,0.750859
Basic,3,2048,0.0394381,0.924796
List,3,2048,0.0379707,0.132913
List,3,2048,0.0360981,0.133591
List,3,2048,0.0362114,0.133988
List,3,2048,0.0261979,0.102588
List,3,2048,0.0360663,0.133599
TreeLowOffset,3,2048,0.0319675,0.997301
TreeLowOffset,3,2048,0.0325843,0.997843
TreeLowOffset,3,2048,0.0320964,0.999589
TreeLowOffset,3,2048,0.0202141,0.974881
TreeLowOffset,3,2048,0.03125,0.994138
TreeLowRoot,3,2048,0.0320613,0.997232
TreeLowRoot,3,2048,0.0322921,0.999579
TreeLowRoot,3,2048,0.0320401,0.999867
TreeLowRoot,3,2048,0.0201887,0.975372
TreeLowRoot,3,2048,0.0314498,0.994518
