Full,8,2048,0.0,0.0,0.265703
Full,8,2048,0.0,0.0,0.266804
Full,8,2048,0.0,0.0,0.168531
Full,8,2048,0.0,0.0,0.26508
Full,8,2048,0.0,0.0,0.266552
Basic,8,2048,0.0234593,0.00177727,0.0226616
Basic,8,2048,0.0235395,0.00177334,0.0226125
Basic,8,2048,0.0235476,0.00166866,0.0154272
Basic,8,2048,0.0235351,0.00188158,0.0254337
Basic,8,2048,0.0235553,0.00177204,0.022686
List,8,2048,0.0234739,0.00187288,0.0216175
List,8,2048,0.0234906,0.00187436,0.0214254
List,8,2048,0.0234626,0.00185623,0.0216131
List,8,2048,0.0235268,0.00184658,0.0145743
List,8,2048,0.023478,0.00186737,0.0227237
TreeLowOffset,8,2048,0.0262287,0.00261854,0.0214587
TreeLowOffset,8,2048,0.0276372,0.00291284,0.0213871
TreeLowOffset,8,2048,0.0261957,0.00262152,0.0214262
TreeLowOffset,8,2048,0.0262932,0.00275856,0.0142479
TreeLowOffset,8,2048,0.0262636,0.00261986,0.0215795
TreeLowRoot,8,2048,0.0318688,0.00301027,0.0214027
TreeLowRoot,8,2048,0.0319693,0.00294621,0.021349
TreeLowRoot,8,2048,0.0317278,0.00313044,0.0214244
TreeLowRoot,8,2048,0.0322806,0.00299977,0.0145292
TreeLowRoot,8,2048,0.0316795,0.00309012,0.0216742
