Full,3,4096,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,4096,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,4096,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,4096,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,3,4096,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,3,4096,776978432,758800,32,758768,0,0,0,0,0,0,0,0,0,0,0
Basic,3,4096,776978432,758800,32,758768,0,0,0,0,0,0,0,0,0,0,0
Basic,3,4096,776978432,758800,32,758768,0,0,0,0,0,0,0,0,0,0,0
Basic,3,4096,776978432,758800,32,758768,0,0,0,0,0,0,0,0,0,0,0
Basic,3,4096,776978432,758800,32,758768,0,0,0,0,0,0,0,0,0,0,0
List,3,4096,719642624,814824,32,702776,32,104640,4152,2448,744,0,0,0,0,0,0
List,3,4096,719642624,814824,32,702776,32,104640,4152,2448,744,0,0,0,0,0,0
List,3,4096,719642624,814824,32,702776,32,104640,4152,2448,744,0,0,0,0,0,0
List,3,4096,719642624,814824,32,702776,32,104640,4152,2448,744,0,0,0,0,0,0
List,3,4096,719642624,814824,32,702776,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowOffset,3,4096,719642624,235872,32,123824,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowOffset,3,4096,719642624,235872,32,123824,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowOffset,3,4096,719642624,235872,32,123824,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowOffset,3,4096,719642624,235872,32,123824,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowOffset,3,4096,719642624,235872,32,123824,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowRoot,3,4096,719642624,235772,32,123724,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowRoot,3,4096,719642624,235772,32,123724,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowRoot,3,4096,719642624,235772,32,123724,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowRoot,3,4096,719642624,235772,32,123724,32,104640,4152,2448,744,0,0,0,0,0,0
TreeLowRoot,3,4096,719642624,235772,32,123724,32,104640,4152,2448,744,0,0,0,0,0,0
