Full,5,128,0.0,0.0,0.26807
Full,5,128,0.0,0.0,0.268248
Full,5,128,0.0,0.0,0.267094
Full,5,128,0.0,0.0,0.16953
Full,5,128,0.0,0.0,0.266972
Basic,5,128,0.0267076,0.0100552,0.0123127
Basic,5,128,0.0267133,0.0102311,0.0123921
Basic,5,128,0.0266959,0.010129,0.0123942
Basic,5,128,0.0267714,0.00746734,0.00791388
Basic,5,128,0.0267408,0.0100355,0.0123823
List,5,128,0.0269885,0.0099408,0.00727776
List,5,128,0.0270187,0.00992693,0.00741965
List,5,128,0.0270029,0.00991239,0.00733654
List,5,128,0.0270765,0.0099331,0.00479315
List,5,128,0.027032,0.009893,0.00737158
TreeLowOffset,5,128,0.0457751,0.0123788,0.00717192
TreeLowOffset,5,128,0.0461767,0.0125645,0.00713086
TreeLowOffset,5,128,0.0459468,0.0132344,0.0071933
TreeLowOffset,5,128,0.0465357,0.0122087,0.00566533
TreeLowOffset,5,128,0.0459058,0.0146473,0.00719514
TreeLowRoot,5,128,0.0715828,0.0130763,0.0071031
TreeLowRoot,5,128,0.0716522,0.0129794,0.007275
TreeLowRoot,5,128,0.0717098,0.0130239,0.00717985
TreeLowRoot,5,128,0.0727065,0.012794,0.00473244
TreeLowRoot,5,128,0.0715677,0.0128856,0.00719785
