Full,1,256,0.321265,0
Full,1,256,0.317778,0
Full,1,256,0.318979,0
Full,1,256,0.242048,0
Full,1,256,0.319065,0
Basic,1,256,0.0164329,0.751104
Basic,1,256,0.0144428,0.75268
Basic,1,256,0.014468,0.754542
Basic,1,256,0.0111849,0.617601
Basic,1,256,0.0153883,0.749189
List,1,256,0.0301994,0.0993774
List,1,256,0.0282267,0.0994708
List,1,256,0.029212,0.0994289
List,1,256,0.0277912,0.0951267
List,1,256,0.0292624,0.0999497
TreeLowOffset,1,256,0.00803503,0.231707
TreeLowOffset,1,256,0.00817455,0.232197
TreeLowOffset,1,256,0.00813002,0.232091
TreeLowOffset,1,256,0.00529969,0.224848
TreeLowOffset,1,256,0.00809538,0.231593
TreeLowRoot,1,256,0.00965988,0.233853
TreeLowRoot,1,256,0.00809494,0.232162
TreeLowRoot,1,256,0.00810967,0.232967
TreeLowRoot,1,256,0.00803359,0.22769
TreeLowRoot,1,256,0.0081014,0.231919
