Full,5,2048,0.310182,0
Full,5,2048,0.306937,0
Full,5,2048,0.307127,0
Full,5,2048,0.301521,0
Full,5,2048,0.3042,0
Basic,5,2048,0.0473232,1.27968
Basic,5,2048,0.0461362,1.27622
Basic,5,2048,0.0448017,1.27279
Basic,5,2048,0.0392752,1.71648
Basic,5,2048,0.0398672,1.73254
List,5,2048,0.0444723,0.299661
List,5,2048,0.0422241,0.299244
List,5,2048,0.042368,0.299882
List,5,2048,0.0359607,0.763012
List,5,2048,0.036514,0.76462
TreeLowOffset,5,2048,0.0376264,2.0137
TreeLowOffset,5,2048,0.0375399,2.01789
TreeLowOffset,5,2048,0.0375601,2.01198
TreeLowOffset,5,2048,0.03745,2.43073
TreeLowOffset,5,2048,0.0378579,2.42968
TreeLowRoot,5,2048,0.0374539,2.01751
TreeLowRoot,5,2048,0.0373462,2.01677
TreeLowRoot,5,2048,0.0373803,2.01073
TreeLowRoot,5,2048,0.0374554,2.4287
TreeLowRoot,5,2048,0.037981,2.42882
