Full,2,1024,0.31034,0
Full,2,1024,0.307174,0
Full,2,1024,0.307362,0
Full,2,1024,0.301284,0
Full,2,1024,0.303002,0
Basic,2,1024,0.0550581,0.83658
Basic,2,1024,0.0538175,0.834906
Basic,2,1024,0.0539868,0.834902
Basic,2,1024,0.0454346,1.05652
Basic,2,1024,0.0463595,1.06589
List,2,1024,0.0535685,0.119807
List,2,1024,0.0534068,0.118916
List,2,1024,0.0485285,0.119288
List,2,1024,0.0414821,0.360496
List,2,1024,0.0410964,0.362717
TreeLowOffset,2,1024,0.0421358,0.866211
TreeLowOffset,2,1024,0.0420487,0.867524
TreeLowOffset,2,1024,0.0418741,0.865156
TreeLowOffset,2,1024,0.0420591,1.12305
TreeLowOffset,2,1024,0.04256,1.12452
TreeLowRoot,2,1024,0.0420013,0.867183
TreeLowRoot,2,1024,0.042313,0.866903
TreeLowRoot,2,1024,0.0418963,0.864448
TreeLowRoot,2,1024,0.0419678,1.1248
TreeLowRoot,2,1024,0.0423883,1.12489
