Full,5,2048,0.0,0.0,0.265582
Full,5,2048,0.0,0.0,0.267217
Full,5,2048,0.0,0.0,0.265725
Full,5,2048,0.0,0.0,0.178504
Full,5,2048,0.0,0.0,0.267263
Basic,5,2048,0.0235024,0.00213336,0.0325544
Basic,5,2048,0.0235374,0.00210979,0.0322176
Basic,5,2048,0.0235381,0.00214233,0.0323145
Basic,5,2048,0.0235439,0.00202994,0.0208645
Basic,5,2048,0.0235408,0.00212356,0.0344017
List,5,2048,0.0234791,0.00213683,0.0303165
List,5,2048,0.0235344,0.00213178,0.0300016
List,5,2048,0.0235309,0.00213231,0.0302969
List,5,2048,0.023552,0.00219713,0.0199695
List,5,2048,0.0235403,0.00213827,0.030412
TreeLowOffset,5,2048,0.0262397,0.00307754,0.0300213
TreeLowOffset,5,2048,0.0262793,0.00308252,0.0301717
TreeLowOffset,5,2048,0.0262378,0.00307722,0.0304157
TreeLowOffset,5,2048,0.0263224,0.00321571,0.0199398
TreeLowOffset,5,2048,0.0262906,0.00305337,0.0301824
TreeLowRoot,5,2048,0.032503,0.00351741,0.0302039
TreeLowRoot,5,2048,0.032595,0.00348932,0.0299233
TreeLowRoot,5,2048,0.0325147,0.00351395,0.0327687
TreeLowRoot,5,2048,0.0331358,0.00336769,0.0204429
TreeLowRoot,5,2048,0.0326009,0.00346659,0.0304872
